model,layers,learning_rate,under,oversample,seed,hidden_layer_size,test_split,batch_size,augment,weight_loss,accuracy,precision,recall,f1,auc_roc,test_loss,ga_mean,ga_std,ga_min,ga_max
blitz,3,0.001,False,0.5,22,128,0.1,128,True,True,0.6444444444444445,0.6444444444444445,0.3493975903614458,0.45312500000000006,0.6879802675268001,4.272992134094238,0.1,0.3,0.0,1.0
blitz,3,0.001,False,0.5,22,128,0.1,128,True,True,0.6444444444444445,0.6444444444444445,0.3493975903614458,0.45312500000000006,0.6879802675268001,4.272992134094238,0.12,0.32,0.0,1.0
blitz,3,0.001,False,0.5,22,128,0.1,128,True,True,0.6444444444444445,0.6444444444444445,0.3493975903614458,0.45312500000000006,0.6879802675268001,4.272992134094238,0.04,0.2,0.0,1.0
blitz,3,0.001,False,0.5,22,128,0.1,128,True,True,0.6444444444444445,0.6444444444444445,0.3493975903614458,0.45312500000000006,0.6879802675268001,4.272992134094238,0.06,0.24,0.0,1.0
blitz,3,0.001,False,0.5,22,128,0.1,128,True,True,0.6444444444444445,0.6444444444444445,0.3493975903614458,0.45312500000000006,0.6879802675268001,4.272992134094238,0.04,0.2,0.0,1.0
blitz,3,0.001,False,1.0,22,128,0.1,128,True,True,0.5957446808510638,0.5957446808510638,0.3373493975903614,0.4307692307692308,0.6940153101807593,5.6286749839782715,0.06,0.24,0.0,1.0
blitz,3,0.001,False,1.0,22,128,0.1,128,True,True,0.5957446808510638,0.5957446808510638,0.3373493975903614,0.4307692307692308,0.6940153101807593,5.6286749839782715,0.04,0.2,0.0,1.0
blitz,3,0.001,False,1.0,22,128,0.1,128,True,True,0.5957446808510638,0.5957446808510638,0.3373493975903614,0.4307692307692308,0.6940153101807593,5.6286749839782715,0.04,0.2,0.0,1.0
blitz,3,0.001,False,1.0,22,128,0.1,128,True,True,0.5957446808510638,0.5957446808510638,0.3373493975903614,0.4307692307692308,0.6940153101807593,5.6286749839782715,0.12,0.32,0.0,1.0
blitz,3,0.001,False,1.0,22,128,0.1,128,True,True,0.5957446808510638,0.5957446808510638,0.3373493975903614,0.4307692307692308,0.6940153101807593,5.6286749839782715,0.06,0.24,0.0,1.0
blitz,4,0.001,False,0.5,22,128,0.1,128,True,True,0.7222222222222222,0.7222222222222222,0.3132530120481928,0.4369747899159664,0.7048302233768509,5.435520172119141,0.04,0.2,0.0,1.0
blitz,4,0.001,False,0.5,22,128,0.1,128,True,True,0.7222222222222222,0.7222222222222222,0.3132530120481928,0.4369747899159664,0.7048302233768509,5.435520172119141,0.1,0.3,0.0,1.0
blitz,4,0.001,False,0.5,22,128,0.1,128,True,True,0.7222222222222222,0.7222222222222222,0.3132530120481928,0.4369747899159664,0.7048302233768509,5.435520172119141,0.14,0.35,0.0,1.0
blitz,4,0.001,False,0.5,22,128,0.1,128,True,True,0.7222222222222222,0.7222222222222222,0.3132530120481928,0.4369747899159664,0.7048302233768509,5.435520172119141,0.1,0.3,0.0,1.0
blitz,4,0.001,False,0.5,22,128,0.1,128,True,True,0.7222222222222222,0.7222222222222222,0.3132530120481928,0.4369747899159664,0.7048302233768509,5.435520172119141,0.02,0.14,0.0,1.0
blitz,4,0.001,False,1.0,22,128,0.1,128,True,True,0.6041666666666666,0.6041666666666666,0.3493975903614458,0.4427480916030534,0.7233877970999686,5.679365158081055,0.08,0.27,0.0,1.0
blitz,4,0.001,False,1.0,22,128,0.1,128,True,True,0.6041666666666666,0.6041666666666666,0.3493975903614458,0.4427480916030534,0.7233877970999686,5.679365158081055,0.06,0.24,0.0,1.0
blitz,4,0.001,False,1.0,22,128,0.1,128,True,True,0.6041666666666666,0.6041666666666666,0.3493975903614458,0.4427480916030534,0.7233877970999686,5.679365158081055,0.12,0.32,0.0,1.0
blitz,4,0.001,False,1.0,22,128,0.1,128,True,True,0.6041666666666666,0.6041666666666666,0.3493975903614458,0.4427480916030534,0.7233877970999686,5.679365158081055,0.12,0.32,0.0,1.0
blitz,4,0.001,False,1.0,22,128,0.1,128,True,True,0.6041666666666666,0.6041666666666666,0.3493975903614458,0.4427480916030534,0.7233877970999686,5.679365158081055,0.0,0.0,0.0,0.0
blitz,2,0.001,False,0.5,22,128,0.1,128,False,False,0.5869565217391305,0.5869565217391305,0.3253012048192771,0.4186046511627907,0.7128793794195558,0.33114373683929443,0.06,0.24,0.0,1.0
blitz,2,0.001,False,0.5,22,128,0.1,128,False,False,0.5869565217391305,0.5869565217391305,0.3253012048192771,0.4186046511627907,0.7128793794195558,0.33114373683929443,0.06,0.24,0.0,1.0
blitz,2,0.001,False,0.5,22,128,0.1,128,False,False,0.5869565217391305,0.5869565217391305,0.3253012048192771,0.4186046511627907,0.7128793794195558,0.33114373683929443,0.16,0.37,0.0,1.0
