model,layers,learning_rate,under,oversample,seed,hidden_layer_size,test_split,batch_size,augment,weight_loss,accuracy,precision,recall,f_measure,auc_roc,test_loss,best_epochs
blitz,1,0.0001,True,0.0,21,16,0.3,256,True,False,0.0,0.0,0.0,0.0,0.4311954054862697,0.3049338161945343,25
blitz,1,0.0001,True,0.0,21,16,0.3,256,False,True,0.04334677419354839,0.04334677419354839,0.5180722891566265,0.08,0.4905168827946553,0.7094323039054871,35
blitz,1,0.0001,True,0.0,21,16,0.3,256,False,False,0.0,0.0,0.0,0.0,0.4296629279078762,0.2980263829231262,25
blitz,1,0.0001,True,0.0,21,32,0.2,128,True,True,0.06840390879478828,0.06840390879478828,0.5060240963855421,0.1205164992826399,0.6202593535863624,0.6665858030319214,45
blitz,1,0.0001,True,0.0,21,32,0.2,128,True,False,0.0,0.0,0.0,0.0,0.441535980384287,0.232437402009964,0
blitz,1,0.0001,True,0.0,21,32,0.2,128,False,True,0.06607929515418502,0.06607929515418502,0.5421686746987951,0.11780104712041886,0.6066786832368846,0.6708314418792725,40
blitz,1,0.0001,True,0.0,21,32,0.2,128,False,False,0.0,0.0,0.0,0.0,0.4179650157261389,0.2410854995250702,0
blitz,1,0.0001,True,0.0,21,32,0.2,256,True,True,0.05912596401028278,0.05912596401028278,0.5542168674698795,0.10685249709639953,0.5994906336429912,0.6718398332595825,45
blitz,1,0.0001,True,0.0,21,32,0.2,256,True,False,0.0,0.0,0.0,0.0,0.4166222734669751,0.2578630745410919,0
blitz,1,0.0001,True,0.0,21,32,0.2,256,False,True,0.05419766206163656,0.05419766206163656,0.6144578313253012,0.099609375,0.5798530281027198,0.6787545084953308,45
blitz,1,0.0001,True,0.0,21,32,0.2,256,False,False,0.0,0.0,0.0,0.0,0.40886501791539265,0.2568027973175049,5
blitz,1,0.0001,True,0.0,21,32,0.3,128,True,True,0.06635802469135803,0.06635802469135803,0.5180722891566265,0.11764705882352942,0.6027599191435641,0.6708592176437378,35
blitz,1,0.0001,True,0.0,21,32,0.3,128,True,False,0.0,0.0,0.0,0.0,0.43400494771332454,0.23685196042060852,0
blitz,1,0.0001,True,0.0,21,32,0.3,128,False,True,0.058655221745350504,0.058655221745350504,0.4939759036144578,0.10485933503836317,0.5826698678420527,0.6754288077354431,45
blitz,1,0.0001,True,0.0,21,32,0.3,128,False,False,0.0,0.0,0.0,0.0,0.4162865879021841,0.242950439453125,0
blitz,1,0.0001,True,0.0,21,32,0.3,256,True,True,0.05393743257820928,0.05393743257820928,0.6024096385542169,0.09900990099009903,0.584173155371334,0.676995038986206,45
blitz,1,0.0001,True,0.0,21,32,0.3,256,True,False,0.0,0.0,0.0,0.0,0.414119226755599,0.26925352215766907,0
blitz,1,0.0001,True,0.0,21,32,0.3,256,False,True,0.05152471083070452,0.05152471083070452,0.5903614457831325,0.09477756286266924,0.56582720950428,0.6823110580444336,45
blitz,1,0.0001,True,0.0,21,32,0.3,256,False,False,0.0,0.0,0.0,0.0,0.40902556318551003,0.26226502656936646,0
blitz,1,0.0001,True,0.0,21,64,0.2,128,True,True,0.08372093023255814,0.08372093023255814,0.43373493975903615,0.14035087719298245,0.6451511679668401,0.6649104952812195,40
blitz,1,0.0001,True,0.0,21,64,0.2,128,True,False,0.0,0.0,0.0,0.0,0.5475104536863383,0.20359250903129578,0
blitz,1,0.0001,True,0.0,21,64,0.2,128,False,True,0.07802874743326489,0.07802874743326489,0.4578313253012048,0.13333333333333333,0.629840987207461,0.6651415228843689,45
blitz,1,0.0001,True,0.0,21,64,0.2,128,False,False,0.0,0.0,0.0,0.0,0.47956331686528064,0.21622353792190552,0
blitz,1,0.0001,True,0.0,21,64,0.2,256,True,True,0.07063197026022305,0.07063197026022305,0.4578313253012048,0.12238325281803542,0.6260608758474238,0.665942907333374,40
blitz,1,0.0001,True,0.0,21,64,0.2,256,True,False,0.0,0.0,0.0,0.0,0.4723606722468311,0.217204749584198,0
blitz,1,0.0001,True,0.0,21,64,0.2,256,False,True,0.06722689075630252,0.06722689075630252,0.4819277108433735,0.11799410029498526,0.6178000919486547,0.6687423586845398,45
blitz,1,0.0001,True,0.0,21,64,0.2,256,False,False,0.0,0.0,0.0,0.0,0.42827275181890495,0.22517824172973633,0
blitz,1,0.0001,True,0.0,21,64,0.3,128,True,True,0.07640449438202247,0.07640449438202247,0.40963855421686746,0.1287878787878788,0.6312275145402931,0.6673198938369751,45
blitz,1,0.0001,True,0.0,21,64,0.3,128,True,False,0.0,0.0,0.0,0.0,0.5264790233009567,0.2074156254529953,0
blitz,1,0.0001,True,0.0,21,64,0.3,128,False,True,0.0728744939271255,0.0728744939271255,0.43373493975903615,0.12478336221837089,0.6148956820619851,0.6679878234863281,40
