model,layers,learning_rate,under,oversample,seed,hidden_layer_size,test_split,batch_size,augment,weight_loss,val_auc,accuracy,precision,recall,f_measure,auc_roc,test_loss,best_epochs
blitz,1,0.01,True,0.5,21,64,0.1,128,False,True,0.49173553719008267,0.37658592848904265,0.05525846702317291,0.7469879518072289,0.10290456431535269,0.520954806506462,0.6926010251045227,25
blitz,1,0.01,True,0.5,21,128,0.1,128,True,True,0.40909090909090906,0.9521337946943483,0.0,0.0,0.0,0.5235746134142871,1.4000400304794312,10
blitz,1,0.01,True,0.5,21,128,0.1,128,False,True,0.5826446280991735,0.734717416378316,0.0413625304136253,0.20481927710843373,0.06882591093117409,0.5021600636343071,0.695930004119873,10
blitz,1,0.01,True,0.5,22,32,0.1,128,True,True,0.7272727272727273,0.9238754325259516,0.09836065573770492,0.07228915662650602,0.08333333333333333,0.606722468310553,0.862262487411499,35
blitz,1,0.01,True,0.5,22,32,0.1,128,False,True,0.5330578512396694,0.07093425605536333,0.04846335697399527,0.9879518072289156,0.0923943661971831,0.5216590164412952,0.6927179098129272,0
blitz,1,0.01,True,0.5,22,64,0.1,128,True,True,0.6570247933884298,0.8171856978085352,0.06985294117647059,0.2289156626506024,0.10704225352112677,0.6232294410835346,0.7107958793640137,20
blitz,1,0.01,True,0.5,22,64,0.1,128,False,True,0.5371900826446281,0.5144175317185697,0.04875148632580262,0.4939759036144578,0.08874458874458874,0.5475177511986163,0.6960119009017944,0
blitz,1,0.01,True,0.5,22,128,0.1,128,True,True,0.652892561983471,0.68800461361015,0.07749077490774908,0.5060240963855421,0.13440000000000002,0.6212007326702327,0.6726219654083252,10
blitz,1,0.01,True,0.5,22,128,0.1,128,False,True,0.6983471074380165,0.6407151095732411,0.04391891891891892,0.3132530120481928,0.07703703703703704,0.520969401531018,0.6956120133399963,20
blitz,1,0.01,True,0.5,23,32,0.1,128,True,True,0.45454545454545453,0.9521337946943483,0.0,0.0,0.0,0.5299526391453153,0.7459425926208496,5
blitz,1,0.01,True,0.5,23,32,0.1,128,False,True,0.5702479338842975,0.8627450980392157,0.05714285714285714,0.12048192771084337,0.07751937984496124,0.4812563397137916,0.6939690709114075,5
blitz,1,0.01,True,0.5,23,64,0.1,128,True,True,0.6528925619834711,0.9215686274509803,0.07936507936507936,0.060240963855421686,0.0684931506849315,0.5716615705705925,0.7257559299468994,15
blitz,1,0.01,True,0.5,23,64,0.1,128,False,True,0.5495867768595042,0.6920415224913494,0.062135922330097085,0.3855421686746988,0.10702341137123746,0.5567709967672021,0.6923744082450867,10
blitz,1,0.01,True,0.5,23,128,0.1,128,True,True,0.6652892561983471,0.12745098039215685,0.050314465408805034,0.963855421686747,0.09563658099222953,0.5472185531952157,0.8517720103263855,5
blitz,1,0.01,True,0.5,23,128,0.1,128,False,True,0.5082644628099173,0.47923875432525953,0.05142231947483589,0.5662650602409639,0.09428284854563691,0.5060167988732641,0.6935898065567017,0
blitz,1,0.01,True,0.5,24,32,0.1,128,True,True,0.5950413223140496,0.1384083044982699,0.050922978994271166,0.963855421686747,0.09673518742442565,0.6224559047820598,0.8015384078025818,35
blitz,1,0.01,True,0.5,24,32,0.1,128,False,True,0.6735537190082646,0.11591695501730104,0.049129353233830844,0.9518072289156626,0.09343583678296864,0.5172841578305956,0.6923184394836426,15
blitz,1,0.01,True,0.5,24,64,0.1,128,True,True,0.7148760330578512,0.2231833910034602,0.04985754985754986,0.8433734939759037,0.0941492938802959,0.5641122941189348,0.7682589292526245,10
blitz,1,0.01,True,0.5,24,64,0.1,128,False,True,0.640495867768595,0.09688581314878893,0.047037263286499695,0.927710843373494,0.08953488372093023,0.5061481540942693,0.696658194065094,15
blitz,1,0.01,True,0.5,24,128,0.1,128,True,True,0.6363636363636364,0.1395617070357555,0.04926423544465771,0.927710843373494,0.09356014580801944,0.5954697043777776,0.7503512501716614,10
blitz,1,0.01,True,0.5,24,128,0.1,128,False,True,0.3801652892561984,0.23933102652825836,0.04890510948905109,0.8072289156626506,0.09222298692360634,0.5133070136390504,0.6990234851837158,20
blitz,1,0.01,True,0.5,25,32,0.1,128,True,True,0.6983471074380164,0.5893886966551326,0.06858710562414266,0.6024096385542169,0.12315270935960593,0.6444506067881459,0.6936572194099426,20
blitz,1,0.01,True,0.5,25,32,0.1,128,False,True,0.6652892561983471,0.11303344867358708,0.0506485484867202,0.9879518072289156,0.0963572267920094,0.5469704377777614,0.6954579949378967,0
blitz,1,0.01,True,0.5,25,64,0.1,128,True,True,0.6487603305785125,0.751441753171857,0.08173076923076923,0.40963855421686746,0.13627254509018039,0.6322820050644735,0.7151241302490234,20
blitz,1,0.01,True,0.5,25,64,0.1,128,False,True,0.5495867768595041,0.16666666666666666,0.05079155672823219,0.927710843373494,0.09631019387116949,0.5301971058066305,0.7152714729309082,5
blitz,1,0.01,True,0.5,25,128,0.1,128,True,True,0.7851239669421487,0.2773933102652826,0.0547945205479452,0.8674698795180723,0.10307802433786685,0.6297716608408195,0.9057106971740723,5
blitz,1,0.01,True,0.5,25,128,0.1,128,False,True,0.3801652892561983,0.4388696655132641,0.05410821643286573,0.6506024096385542,0.09990749306197963,0.5711616909795452,0.7030163407325745,15
blitz,1,0.01,True,1.0,21,32,0.1,128,True,True,0.4876033057851239,0.04844290657439446,0.04789382573571841,1.0,0.09140969162995595,0.5063670794626112,0.6961268186569214,5
blitz,1,0.01,True,1.0,21,32,0.1,128,False,True,0.38842975206611574,0.058823529411764705,0.04786923525977817,0.9879518072289156,0.09131403118040089,0.4852626739544489,0.7064643502235413,5
blitz,1,0.01,True,1.0,21,64,0.1,128,True,True,0.6528925619834711,0.07035755478662054,0.04843473124630833,0.9879518072289156,0.09234234234234234,0.4333919566819671,0.8361690044403076,20
blitz,1,0.01,True,1.0,21,64,0.1,128,False,True,0.7272727272727273,0.09630911188004614,0.04975728155339806,0.9879518072289156,0.0947429231658001,0.5033750994286048,0.7724870443344116,10
blitz,1,0.01,True,1.0,21,128,0.1,128,True,True,0.6198347107438017,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5293323506016798,0.8516719937324524,0
blitz,1,0.01,True,1.0,21,128,0.1,128,False,True,0.6942148760330578,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5425919304109229,0.7807164788246155,25
blitz,1,0.01,True,1.0,22,32,0.1,128,True,True,0.42148760330578516,0.06632064590542099,0.04876615746180964,1.0,0.09299719887955182,0.5226770194040852,0.6894238591194153,0
blitz,1,0.01,True,1.0,22,32,0.1,128,False,True,0.4545454545454546,0.9521337946943483,0.0,0.0,0.0,0.46861704844818397,0.7010782957077026,0
blitz,1,0.01,True,1.0,22,64,0.1,128,True,True,0.6363636363636364,0.12110726643598616,0.05109034267912772,0.9879518072289156,0.09715639810426539,0.5195828741981858,0.7114219665527344,35
blitz,1,0.01,True,1.0,22,64,0.1,128,False,True,0.4380165289256199,0.7358708189158016,0.03007518796992481,0.14457831325301204,0.04979253112033195,0.46002787649690224,0.7135586142539978,0
blitz,1,0.01,True,1.0,22,128,0.1,128,True,True,0.5371900826446281,0.9521337946943483,0.0,0.0,0.0,0.49436996927747334,0.7115537524223328,20
blitz,1,0.01,True,1.0,22,128,0.1,128,False,True,0.5454545454545454,0.9377162629757786,0.0967741935483871,0.03614457831325301,0.05263157894736841,0.5185904125283691,0.9338892102241516,5
blitz,1,0.01,True,1.0,23,32,0.1,128,True,True,0.3471074380165289,0.7727797001153403,0.04129793510324484,0.1686746987951807,0.06635071090047394,0.4681427101501099,0.7955774068832397,20
blitz,1,0.01,True,1.0,23,32,0.1,128,False,True,0.6033057851239669,0.11014994232987313,0.04826732673267327,0.9397590361445783,0.09181871689228958,0.5393445374471842,0.6974272727966309,25
blitz,1,0.01,True,1.0,23,64,0.1,128,True,True,0.71900826446281,0.9515570934256056,0.0,0.0,0.0,0.5543190326417724,0.7563086748123169,35
blitz,1,0.01,True,1.0,23,64,0.1,128,False,True,0.5123966942148761,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5227937796005342,0.8177746534347534,5
blitz,1,0.01,True,1.0,23,128,0.1,128,True,True,0.48760330578512395,0.9521337946943483,0.0,0.0,0.0,0.4618887421278087,0.9274150729179382,35
blitz,1,0.01,True,1.0,23,128,0.1,128,False,True,0.6363636363636364,0.16608996539792387,0.051349572086899276,0.9397590361445783,0.09737827715355805,0.5446936139470054,0.9002944231033325,15
blitz,1,0.01,True,1.0,24,32,0.1,128,True,True,0.5619834710743802,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5154013996628549,0.7176523804664612,30
blitz,1,0.01,True,1.0,24,32,0.1,128,False,True,0.6115702479338843,0.19377162629757785,0.047487955953200274,0.8313253012048193,0.08984375,0.49158231958725274,0.7036689519882202,25
blitz,1,0.01,True,1.0,24,64,0.1,128,True,True,0.5454545454545454,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.48659082118905667,0.7172569632530212,15
blitz,1,0.01,True,1.0,24,64,0.1,128,False,True,0.4958677685950413,0.09976931949250288,0.04828850855745721,0.9518072289156626,0.09191390343222804,0.4987338816197558,0.747596263885498,25
blitz,1,0.01,True,1.0,24,128,0.1,128,True,True,0.47107438016528924,0.9521337946943483,0.0,0.0,0.0,0.4947202498668204,0.7699878215789795,10
blitz,1,0.01,True,1.0,24,128,0.1,128,False,True,0.6115702479338844,0.049019607843137254,0.04792147806004619,1.0,0.09146005509641873,0.5334882838440376,0.7841029167175293,20
blitz,1,0.01,True,1.0,25,32,0.1,128,True,True,0.42148760330578516,0.16089965397923875,0.047493403693931395,0.8674698795180723,0.0900562851782364,0.44670261907715664,0.7174380421638489,0
blitz,1,0.01,True,1.0,25,32,0.1,128,False,True,0.5289256198347106,0.050173010380622836,0.04797687861271676,1.0,0.09156094870380584,0.5121540066991163,0.6988763213157654,20
blitz,1,0.01,True,1.0,25,64,0.1,128,True,True,0.3801652892561983,0.0784313725490196,0.04830053667262969,0.9759036144578314,0.09204545454545453,0.5455839104449294,0.8103716373443604,30
blitz,1,0.01,True,1.0,25,64,0.1,128,False,True,0.5206611570247934,0.5628604382929643,0.04819277108433735,0.43373493975903615,0.08674698795180723,0.49607758715054034,0.7446404099464417,5
blitz,1,0.01,True,1.0,25,128,0.1,128,True,True,0.2727272727272727,0.9521337946943483,0.0,0.0,0.0,0.48236556158005733,0.7461729645729065,30
blitz,1,0.01,True,1.0,25,128,0.1,128,False,True,0.46280991735537186,0.2560553633217993,0.05592347314201619,0.9156626506024096,0.10540915395284328,0.5147154335087168,0.7349186539649963,15
blitz,1,0.01,False,0.0,21,32,0.1,128,True,True,0.6946270686919066,0.8667820069204152,0.11855670103092783,0.27710843373493976,0.16606498194945846,0.678799997080995,0.7440124750137329,35
blitz,1,0.01,False,0.0,21,32,0.1,128,False,True,0.7698934481976877,0.6597462514417531,0.09178743961352658,0.6867469879518072,0.1619318181818182,0.6886735311932162,0.6470469236373901,25
blitz,1,0.01,False,0.0,21,64,0.1,128,True,True,0.598503740648379,0.9261822376009228,0.16417910447761194,0.13253012048192772,0.14666666666666667,0.6638911794969096,0.7751285433769226,15
blitz,1,0.01,False,0.0,21,64,0.1,128,False,True,0.8102471094989798,0.563437139561707,0.07663316582914573,0.7349397590361446,0.13879408418657566,0.6951683171206935,0.664184033870697,15
blitz,1,0.01,False,0.0,21,128,0.1,128,True,True,0.783722511902063,0.895040369088812,0.12781954887218044,0.20481927710843373,0.1574074074074074,0.6752023235279094,0.7373946905136108,25
blitz,1,0.01,False,0.0,21,128,0.1,128,False,True,0.6798911811380639,0.7664359861591695,0.1053921568627451,0.5180722891566265,0.17515274949083506,0.6980289419336947,0.6706282496452332,30
blitz,1,0.01,False,0.0,22,32,0.1,128,True,True,0.7340739061437316,0.8229527104959631,0.10839160839160839,0.37349397590361444,0.16802168021680214,0.6717724927572192,0.7149316668510437,25
blitz,1,0.01,False,0.0,22,32,0.1,128,False,True,0.8165948764452505,0.6983852364475202,0.0940959409594096,0.6144578313253012,0.16319999999999998,0.6921325520130188,0.6441529989242554,15
blitz,1,0.01,False,0.0,22,64,0.1,128,True,True,0.690546361369304,0.7001153402537486,0.08221797323135756,0.5180722891566265,0.1419141914191419,0.6744141922018785,0.7403581738471985,0
blitz,1,0.01,False,0.0,22,64,0.1,128,False,True,0.820675583767853,0.7341407151095732,0.10460251046025104,0.6024096385542169,0.17825311942959002,0.7073916501864514,0.6609719395637512,0
blitz,1,0.01,False,0.0,22,128,0.1,128,True,True,0.6826116526864656,0.6061130334486736,0.07386363636363637,0.6265060240963856,0.1321473951715375,0.6700429823473179,0.818286120891571,20
blitz,1,0.01,False,0.0,22,128,0.1,128,False,True,0.6515529358422126,0.776239907727797,0.08446866485013624,0.37349397590361444,0.13777777777777775,0.6729036071603192,0.6769291162490845,15
blitz,1,0.01,False,0.0,23,32,0.1,128,True,True,0.740648379052369,0.8166089965397924,0.10963455149501661,0.39759036144578314,0.171875,0.6973429757795568,0.6533612012863159,30
blitz,1,0.01,False,0.0,23,32,0.1,128,False,True,0.7463160281115393,0.7306805074971164,0.09322033898305085,0.5301204819277109,0.15855855855855855,0.6948618216050149,0.6450814604759216,25
blitz,1,0.01,False,0.0,23,64,0.1,128,True,True,0.7408750850147359,0.8558246828143022,0.10047846889952153,0.25301204819277107,0.14383561643835613,0.6818795472623382,0.741021454334259,35
blitz,1,0.01,False,0.0,23,64,0.1,128,False,True,0.7590115620040806,0.8114186851211073,0.10897435897435898,0.40963855421686746,0.1721518987341772,0.6869075332219247,0.6451927423477173,30
blitz,1,0.01,False,0.0,23,128,0.1,128,True,True,0.7590115620040807,0.8869665513264129,0.12080536912751678,0.21686746987951808,0.15517241379310345,0.6536089846971168,0.7897012233734131,25
blitz,1,0.01,False,0.0,23,128,0.1,128,False,True,0.7508501473588756,0.5334486735870819,0.07692307692307693,0.7951807228915663,0.14027630180658873,0.701006326943145,0.7086238265037537,15
blitz,1,0.01,False,0.0,24,32,0.1,128,True,True,0.7966447517569711,0.831603229527105,0.09652509652509653,0.30120481927710846,0.14619883040935674,0.6829595790794918,0.69093918800354,15
blitz,1,0.01,False,0.0,24,32,0.1,128,False,True,0.7778281568805259,0.5720876585928489,0.08025477707006369,0.7590361445783133,0.14516129032258063,0.7001014354206652,0.6407755613327026,10
blitz,1,0.01,False,0.0,24,64,0.1,128,True,True,0.7270460213103604,0.9446366782006921,0.25925925925925924,0.08433734939759036,0.1272727272727273,0.6763626279801216,0.8307812213897705,20
blitz,1,0.01,False,0.0,24,64,0.1,128,False,True,0.7270460213103604,0.5859284890426759,0.07947019867549669,0.7228915662650602,0.14319809069212414,0.6899287033050433,0.6597964763641357,35
blitz,1,0.01,False,0.0,24,128,0.1,128,True,True,0.7150306053049196,0.8898500576701269,0.10869565217391304,0.18072289156626506,0.13574660633484162,0.6854845183277021,0.7823435068130493,30
blitz,1,0.01,False,0.0,24,128,0.1,128,False,True,0.7293130809340285,0.49192618223760093,0.06911447084233262,0.7710843373493976,0.12685827552031717,0.6889143490983923,0.7029200196266174,5
blitz,1,0.01,False,0.0,25,32,0.1,128,True,True,0.6962140104284742,0.9036908881199539,0.11818181818181818,0.1566265060240964,0.13471502590673576,0.678799997080995,0.7563227415084839,15
blitz,1,0.01,False,0.0,25,32,0.1,128,False,True,0.6805712990251643,0.643598615916955,0.07740916271721959,0.5903614457831325,0.1368715083798883,0.6906000744346251,0.6473512649536133,35
blitz,1,0.01,False,0.0,25,64,0.1,128,True,True,0.6445250510088415,0.9111880046136102,0.11827956989247312,0.13253012048192772,0.12500000000000003,0.6691672808739502,0.8075802326202393,15
blitz,1,0.01,False,0.0,25,64,0.1,128,False,True,0.6962140104284743,0.825836216839677,0.10469314079422383,0.3493975903614458,0.16111111111111112,0.6820400925324557,0.7195751070976257,10
blitz,1,0.01,False,0.0,25,128,0.1,128,True,True,0.6066651552935842,0.8610149942329873,0.12380952380952381,0.3132530120481928,0.17747440273037543,0.6802522020243299,0.9026803970336914,30
blitz,1,0.01,False,0.0,25,128,0.1,128,False,True,0.6739968261165268,0.6862745098039216,0.08318264014466546,0.5542168674698795,0.14465408805031446,0.6769245364255325,0.7371893525123596,15
blitz,1,0.01,False,0.5,21,32,0.1,128,True,True,0.801284289276808,0.8379469434832757,0.13059701492537312,0.42168674698795183,0.19943019943019943,0.7030861179423935,0.7499728202819824,30
blitz,1,0.01,False,0.5,21,32,0.1,128,False,True,0.7182418952618452,0.7773933102652826,0.12030075187969924,0.5783132530120482,0.1991701244813278,0.7373041530142375,0.8059351444244385,35
blitz,1,0.01,False,0.5,21,64,0.1,128,True,True,0.6542269326683292,0.864475201845444,0.13106796116504854,0.3253012048192771,0.18685121107266436,0.7154408062291564,0.7183912992477417,10
blitz,1,0.01,False,0.5,21,64,0.1,128,False,True,0.6912842892768079,0.7525951557093425,0.10138248847926268,0.5301204819277109,0.1702127659574468,0.6926871629461517,0.956528902053833,10
blitz,1,0.01,False,0.5,21,128,0.1,128,True,True,0.738503740648379,0.7560553633217993,0.11187214611872145,0.5903614457831325,0.18809980806142035,0.7052461815767006,0.7056916356086731,15
blitz,1,0.01,False,0.5,21,128,0.1,128,False,True,0.6828054862842893,0.6908881199538639,0.0962566844919786,0.6506024096385542,0.16770186335403725,0.713244255033459,0.778327465057373,20
blitz,1,0.01,False,0.5,22,32,0.1,128,True,True,0.7548379052369076,0.8402537485582469,0.10569105691056911,0.3132530120481928,0.1580547112462006,0.68274065371115,0.6835930347442627,30
blitz,1,0.01,False,0.5,22,32,0.1,128,False,True,0.7133167082294265,0.6949250288350635,0.1003584229390681,0.6746987951807228,0.1747269890795632,0.7151416082257558,0.7219246625900269,35
blitz,1,0.01,False,0.5,22,64,0.1,128,True,True,0.7620074812967581,0.8886966551326413,0.11267605633802817,0.1927710843373494,0.14222222222222222,0.6916655112272226,0.7943596243858337,0
blitz,1,0.01,False,0.5,22,64,0.1,128,False,True,0.6756359102244389,0.7249134948096886,0.1028225806451613,0.6144578313253012,0.1761658031088083,0.713682105770143,0.7132469415664673,0
blitz,1,0.01,False,0.5,22,128,0.1,128,True,True,0.7438154613466335,0.9348327566320646,0.25,0.18072289156626506,0.20979020979020976,0.6999554851751038,0.8805662989616394,5
blitz,1,0.01,False,0.5,22,128,0.1,128,False,True,0.6780174563591024,0.7537485582468282,0.11085972850678733,0.5903614457831325,0.18666666666666665,0.7199360737924442,0.7028541564941406,10
blitz,1,0.01,False,0.5,23,32,0.1,128,True,True,0.705423940149626,0.8056516724336793,0.11746987951807229,0.46987951807228917,0.18795180722891566,0.7089679128385133,0.6683297157287598,15
blitz,1,0.01,False,0.5,23,32,0.1,128,False,True,0.676571072319202,0.7583621683967705,0.10930232558139535,0.5662650602409639,0.18323586744639378,0.7109309436413128,0.8126028180122375,10
blitz,1,0.01,False,0.5,23,64,0.1,128,True,True,0.7496633416458853,0.8610149942329873,0.1409090909090909,0.37349397590361444,0.20462046204620463,0.7147548400750183,0.7484431266784668,35
blitz,1,0.01,False,0.5,23,64,0.1,128,False,True,0.6902743142144638,0.8241061130334487,0.13,0.46987951807228917,0.2036553524804178,0.7081578889756482,0.9757267236709595,5
blitz,1,0.01,False,0.5,23,128,0.1,128,True,True,0.6836034912718204,0.9331026528258363,0.28,0.25301204819277107,0.26582278481012656,0.7140469813840462,0.9198062419891357,15
blitz,1,0.01,False,0.5,23,128,0.1,128,False,True,0.6440399002493765,0.8027681660899654,0.10397553516819572,0.40963855421686746,0.16585365853658537,0.6799530040209292,0.8225839734077454,10
blitz,1,0.01,False,0.5,24,32,0.1,128,True,True,0.7691022443890274,0.9290657439446367,0.25,0.24096385542168675,0.24539877300613497,0.7094203585997534,0.9028615355491638,10
blitz,1,0.01,False,0.5,24,32,0.1,128,False,True,0.6982793017456359,0.7704728950403691,0.10526315789473684,0.5060240963855421,0.17427385892116182,0.6966205220640284,0.8168966174125671,20
blitz,1,0.01,False,0.5,24,64,0.1,128,True,True,0.786783042394015,0.8806228373702422,0.13953488372093023,0.2891566265060241,0.18823529411764708,0.6929206833390497,0.7718974947929382,10
blitz,1,0.01,False,0.5,24,64,0.1,128,False,True,0.7590773067331671,0.7491349480968859,0.10180995475113122,0.5421686746987951,0.17142857142857143,0.699641692147147,0.7658100128173828,5
blitz,1,0.01,False,0.5,24,128,0.1,128,True,True,0.8230922693266833,0.8431372549019608,0.14068441064638784,0.4457831325301205,0.21387283236994223,0.7269197930425518,0.7016626000404358,20
blitz,1,0.01,False,0.5,24,128,0.1,128,False,True,0.8239775561097257,0.7416378316032295,0.10065645514223195,0.5542168674698795,0.17037037037037037,0.7115220421358359,0.7550687193870544,10
blitz,1,0.01,False,0.5,25,32,0.1,128,True,True,0.660785536159601,0.7889273356401384,0.10140845070422536,0.43373493975903615,0.1643835616438356,0.7001817080557238,0.8153801560401917,5
blitz,1,0.01,False,0.5,25,32,0.1,128,False,True,0.7343266832917705,0.7618223760092272,0.11805555555555555,0.6144578313253012,0.19805825242718447,0.7378149788737018,1.0994410514831543,5
blitz,1,0.01,False,0.5,25,64,0.1,128,True,True,0.7268204488778055,0.8910034602076125,0.17682926829268292,0.3493975903614458,0.23481781376518215,0.701108492115038,0.8373356461524963,35
