model,layers,learning_rate,under,oversample,seed,hidden_layer_size,test_split,batch_size,augment,weight_loss,accuracy,precision,recall,f1,auc_roc,test_loss,ga_mean,ga_std,ga_min,ga_max
blitz,1,0.001,True,0.5,21,128,0.1,128,True,True,0.06727272727272728,0.06727272727272728,0.4457831325301205,0.11690363349131122,0.6147424343041457,0.6683797240257263,0.1,0.3,0.0,1.0
blitz,1,0.001,True,0.5,21,128,0.1,128,True,True,0.06727272727272728,0.06727272727272728,0.4457831325301205,0.11690363349131122,0.6147424343041457,0.6683797240257263,0.06,0.24,0.0,1.0
blitz,1,0.001,True,0.5,21,128,0.1,128,True,True,0.06727272727272728,0.06727272727272728,0.4457831325301205,0.11690363349131122,0.6147424343041457,0.6683797240257263,0.1,0.3,0.0,1.0
blitz,1,0.001,True,0.5,22,128,0.1,128,True,True,0.07240704500978473,0.07240704500978473,0.4457831325301205,0.1245791245791246,0.6372479621696964,0.6654455065727234,0.04,0.2,0.0,1.0
blitz,1,0.001,True,0.5,22,128,0.1,128,True,True,0.07240704500978473,0.07240704500978473,0.4457831325301205,0.1245791245791246,0.6372479621696964,0.6654455065727234,0.02,0.14,0.0,1.0
blitz,1,0.001,True,0.5,22,128,0.1,128,True,True,0.07240704500978473,0.07240704500978473,0.4457831325301205,0.1245791245791246,0.6372479621696964,0.6654455065727234,0.04,0.2,0.0,1.0
blitz,1,0.001,True,0.5,22,128,0.1,128,True,True,0.07240704500978473,0.07240704500978473,0.4457831325301205,0.1245791245791246,0.6372479621696964,0.6654455065727234,0.04,0.2,0.0,1.0
blitz,1,0.001,True,0.5,22,128,0.1,128,True,True,0.07240704500978473,0.07240704500978473,0.4457831325301205,0.1245791245791246,0.6372479621696964,0.6654455065727234,0.04,0.2,0.0,1.0
blitz,1,0.001,True,0.5,23,128,0.1,128,True,True,0.0780399274047187,0.0780399274047187,0.5180722891566265,0.1356466876971609,0.6483474783446324,0.6654490232467651,0.08,0.27,0.0,1.0
blitz,1,0.001,True,0.5,23,128,0.1,128,True,True,0.0780399274047187,0.0780399274047187,0.5180722891566265,0.1356466876971609,0.6483474783446324,0.6654490232467651,0.06,0.24,0.0,1.0
blitz,1,0.001,True,0.5,23,128,0.1,128,True,True,0.0780399274047187,0.0780399274047187,0.5180722891566265,0.1356466876971609,0.6483474783446324,0.6654490232467651,0.08,0.27,0.0,1.0
blitz,1,0.001,True,0.5,23,128,0.1,128,True,True,0.0780399274047187,0.0780399274047187,0.5180722891566265,0.1356466876971609,0.6483474783446324,0.6654490232467651,0.04,0.2,0.0,1.0
