model,layers,learning_rate,under,oversample,seed,hidden_layer_size,test_split,batch_size,augment,weight_loss,accuracy,precision,recall,f1,auc_roc,test_loss,ga_mean,ga_std,ga_min,ga_max
blitz,3,0.001,False,0.5,22,128,0.1,128,False,True,0.6842105263157895,0.6842105263157895,0.3132530120481928,0.4297520661157025,0.7151926908117022,6.676141262054443,0.0,0.0,0.0,0.0
blitz,3,0.001,False,0.5,22,128,0.1,128,False,False,0.6511627906976745,0.6511627906976745,0.3373493975903614,0.4444444444444444,0.6948107390190683,0.7348018884658813,0.0,0.0,0.0,0.0
blitz,3,0.001,False,1.0,22,128,0.1,128,True,True,0.8181818181818182,0.8181818181818182,0.3253012048192771,0.46551724137931033,0.7046915706435676,7.367771625518799,0.03,0.18,0.0,1.0
blitz,3,0.001,False,1.0,22,128,0.1,128,True,False,0.8181818181818182,0.8181818181818182,0.3253012048192771,0.46551724137931033,0.7046915706435676,0.7169065475463867,0.17,0.37,0.0,1.0
blitz,3,0.001,False,1.0,22,128,0.1,128,False,True,0.696969696969697,0.696969696969697,0.27710843373493976,0.39655172413793105,0.7183890011894944,6.2818708419799805,0.1,0.3,0.0,1.0
blitz,3,0.001,False,1.0,22,128,0.1,128,False,False,0.696969696969697,0.696969696969697,0.27710843373493976,0.39655172413793105,0.7183890011894944,0.627199113368988,0.17,0.37,0.0,1.0
blitz,4,0.001,True,0.0,22,128,0.1,128,True,True,0.36363636363636365,0.36363636363636365,0.3855421686746988,0.37426900584795325,0.7127845117599411,2.6101202964782715,0.03,0.18,0.0,1.0
blitz,4,0.001,True,0.0,22,128,0.1,128,True,False,0.5660377358490566,0.5660377358490566,0.3614457831325301,0.4411764705882353,0.6941685579385988,0.4176173508167267,0.03,0.18,0.0,1.0
blitz,4,0.001,True,0.0,22,128,0.1,128,False,True,0.14583333333333334,0.14583333333333334,0.5060240963855421,0.22641509433962265,0.7041661497595469,2.559596061706543,0.0,0.0,0.0,0.0
blitz,4,0.001,True,0.0,22,128,0.1,128,False,False,0.7272727272727273,0.7272727272727273,0.2891566265060241,0.4137931034482758,0.6750271832332359,0.5115452408790588,0.0,0.0,0.0,0.0
blitz,4,0.001,True,0.5,22,128,0.1,128,True,True,0.15789473684210525,0.15789473684210525,0.43373493975903615,0.2315112540192926,0.6997803448804303,2.5866923332214355,0.07,0.25,0.0,1.0
blitz,4,0.001,True,0.5,22,128,0.1,128,True,False,0.14695340501792115,0.14695340501792115,0.4939759036144578,0.2265193370165746,0.7122590908759204,0.8236387372016907,0.1,0.3,0.0,1.0
blitz,4,0.001,True,0.5,22,128,0.1,128,False,True,0.1299093655589124,0.1299093655589124,0.5180722891566265,0.20772946859903382,0.7009515956010596,2.0779197216033936,0.03,0.18,0.0,1.0
blitz,4,0.001,True,0.5,22,128,0.1,128,False,False,0.12987012987012986,0.12987012987012986,0.4819277108433735,0.20460358056265981,0.7056548422642721,0.8824999332427979,0.03,0.18,0.0,1.0
blitz,4,0.001,True,1.0,22,128,0.1,128,True,True,0.12313432835820895,0.12313432835820895,0.39759036144578314,0.18803418803418803,0.6943218056964382,1.695068120956421,0.1,0.3,0.0,1.0
blitz,4,0.001,True,1.0,22,128,0.1,128,True,False,0.12313432835820895,0.12313432835820895,0.39759036144578314,0.18803418803418803,0.6943218056964382,0.6449867486953735,0.07,0.25,0.0,1.0
blitz,4,0.001,True,1.0,22,128,0.1,128,False,True,0.09137931034482759,0.09137931034482759,0.6385542168674698,0.15987933634992457,0.7053264542117592,1.6708041429519653,0.13,0.34,0.0,1.0
blitz,4,0.001,True,1.0,22,128,0.1,128,False,False,0.09137931034482759,0.09137931034482759,0.6385542168674698,0.15987933634992457,0.7053264542117592,1.5242623090744019,0.1,0.3,0.0,1.0
blitz,4,0.001,False,0.0,22,128,0.1,128,True,True,0.36363636363636365,0.36363636363636365,0.3855421686746988,0.37426900584795325,0.7127845117599411,2.6101202964782715,0.07,0.25,0.0,1.0
blitz,4,0.001,False,0.0,22,128,0.1,128,True,False,0.5660377358490566,0.5660377358490566,0.3614457831325301,0.4411764705882353,0.6941685579385988,0.4176173508167267,0.17,0.37,0.0,1.0
blitz,4,0.001,False,0.0,22,128,0.1,128,False,True,0.14583333333333334,0.14583333333333334,0.5060240963855421,0.22641509433962265,0.7041661497595469,2.559596061706543,0.07,0.25,0.0,1.0
blitz,4,0.001,False,0.0,22,128,0.1,128,False,False,0.7272727272727273,0.7272727272727273,0.2891566265060241,0.4137931034482758,0.6750271832332359,0.5115452408790588,0.0,0.0,0.0,0.0
blitz,4,0.001,False,0.5,22,128,0.1,128,True,True,0.8387096774193549,0.8387096774193549,0.3132530120481928,0.456140350877193,0.7049980661592464,5.86823034286499,0.1,0.3,0.0,1.0
blitz,4,0.001,False,0.5,22,128,0.1,128,True,False,0.7777777777777778,0.7777777777777778,0.3373493975903614,0.4705882352941176,0.701670400560449,0.6015915274620056,0.0,0.0,0.0,0.0
blitz,4,0.001,False,0.5,22,128,0.1,128,False,True,0.7941176470588235,0.7941176470588235,0.3253012048192771,0.4615384615384615,0.7129596520546145,6.884779930114746,0.1,0.3,0.0,1.0
blitz,4,0.001,False,0.5,22,128,0.1,128,False,False,0.5833333333333334,0.5833333333333334,0.3373493975903614,0.42748091603053434,0.6971678354848831,0.6066972017288208,0.0,0.0,0.0,0.0
blitz,4,0.001,False,1.0,22,128,0.1,128,True,True,0.6904761904761905,0.6904761904761905,0.3493975903614458,0.4639999999999999,0.7228915662650602,6.872303009033203,0.07,0.25,0.0,1.0
blitz,4,0.001,False,1.0,22,128,0.1,128,True,False,0.6904761904761905,0.6904761904761905,0.3493975903614458,0.4639999999999999,0.7228915662650602,0.6901888847351074,0.07,0.25,0.0,1.0
blitz,4,0.001,False,1.0,22,128,0.1,128,False,True,0.7878787878787878,0.7878787878787878,0.3132530120481928,0.44827586206896547,0.6942269380368232,8.597344398498535,0.03,0.18,0.0,1.0
blitz,4,0.001,False,1.0,22,128,0.1,128,False,False,0.7878787878787878,0.7878787878787878,0.3132530120481928,0.44827586206896547,0.6942269380368232,0.837140679359436,0.1,0.3,0.0,1.0
blitz,1,0.001,True,0.0,20,128,0.1,128,True,True,0.19753086419753085,0.19753086419753085,0.3855421686746988,0.26122448979591834,0.738055796778878,0.8589200377464294,0.23,0.42,0.0,1.0
blitz,1,0.001,True,0.0,20,128,0.1,128,True,False,0.4,0.4,0.024096385542168676,0.045454545454545456,0.7261754467901892,0.19206617772579193,0.0,0.0,0.0,0.0
blitz,1,0.001,True,0.0,20,128,0.1,128,False,True,0.15034965034965034,0.15034965034965034,0.5180722891566265,0.23306233062330625,0.730918829770931,0.7620362639427185,0.1,0.3,0.0,1.0
blitz,1,0.001,True,0.0,20,128,0.1,128,False,False,0.0,0.0,0.0,0.0,0.7194106529084234,0.18822306394577026,0.0,0.0,0.0,0.0
blitz,1,0.001,True,0.0,20,128,0.2,128,True,True,0.2857142857142857,0.2857142857142857,0.3373493975903614,0.30939226519337015,0.7310574825042142,0.9911648035049438,0.1,0.3,0.0,1.0
blitz,1,0.001,True,0.0,21,128,0.1,128,True,True,0.18579234972677597,0.18579234972677597,0.40963855421686746,0.25563909774436094,0.7193960578838675,0.8065832257270813,0.12,0.32,0.0,1.0
blitz,1,0.001,True,0.0,21,128,0.1,128,True,False,0.0,0.0,0.0,0.0,0.6776907752147293,0.1943528801202774,0.0,0.0,0.0,0.0
blitz,1,0.001,True,0.0,21,128,0.1,128,False,True,0.16117216117216118,0.16117216117216118,0.5301204819277109,0.24719101123595508,0.7253873154641584,0.7108688354492188,0.16,0.37,0.0,1.0
blitz,1,0.001,True,0.0,21,128,0.1,128,False,False,0.0,0.0,0.0,0.0,0.6736479534126816,0.1893637329339981,0.0,0.0,0.0,0.0
blitz,1,0.001,True,0.0,22,128,0.1,128,True,True,0.17525773195876287,0.17525773195876287,0.40963855421686746,0.2454873646209386,0.7363627739303672,0.7583525776863098,0.12,0.32,0.0,1.0
blitz,1,0.001,True,0.0,22,128,0.1,128,True,False,0.0,0.0,0.0,0.0,0.7289922865295221,0.17883677780628204,0.04,0.2,0.0,1.0
blitz,1,0.001,True,0.0,22,128,0.1,128,False,True,0.11060948081264109,0.11060948081264109,0.5903614457831325,0.18631178707224336,0.733961892390884,0.6508374810218811,0.04,0.2,0.0,1.0
blitz,1,0.001,True,0.0,22,128,0.1,128,False,False,0.0,0.0,0.0,0.0,0.7058883626571703,0.18490180373191833,0.04,0.2,0.0,1.0
blitz,1,0.001,True,0.0,23,128,0.1,128,True,True,0.23,0.23,0.27710843373493976,0.25136612021857924,0.7221107324513073,0.9464507699012756,0.12,0.32,0.0,1.0
blitz,1,0.001,True,0.0,23,128,0.1,128,True,False,0.0,0.0,0.0,0.0,0.724102953303219,0.17811962962150574,0.0,0.0,0.0,0.0
blitz,1,0.001,True,0.0,23,128,0.1,128,False,True,0.13392857142857142,0.13392857142857142,0.5421686746987951,0.21479713603818618,0.7223515503564836,0.6998066902160645,0.12,0.32,0.0,1.0
blitz,1,0.001,True,0.0,23,128,0.1,128,False,False,0.0,0.0,0.0,0.0,0.6990432961403458,0.1835019737482071,0.0,0.0,0.0,0.0
blitz,1,0.001,True,0.5,21,128,0.1,128,True,True,0.13214285714285715,0.13214285714285715,0.4457831325301205,0.20385674931129477,0.707909773558194,0.6912615299224854,0.08,0.27,0.0,1.0
blitz,1,0.001,True,0.5,21,128,0.1,128,True,False,0.2571428571428571,0.2571428571428571,0.10843373493975904,0.15254237288135594,0.707457327796954,0.2065081149339676,0.16,0.37,0.0,1.0
blitz,1,0.001,True,0.5,21,128,0.1,128,False,True,0.09619686800894854,0.09619686800894854,0.5180722891566265,0.16226415094339622,0.6996708821962593,0.6619907021522522,0.04,0.2,0.0,1.0
blitz,1,0.001,True,0.5,21,128,0.1,128,False,False,0.12186379928315412,0.12186379928315412,0.40963855421686746,0.1878453038674033,0.6901841162347755,0.4084682762622833,0.12,0.32,0.0,1.0
blitz,1,0.001,True,0.5,22,128,0.1,128,True,True,0.15137614678899083,0.15137614678899083,0.39759036144578314,0.21926910299003324,0.7194471404698137,0.7773664593696594,0.2,0.4,0.0,1.0
blitz,1,0.001,True,0.5,22,128,0.1,128,True,False,0.12962962962962962,0.12962962962962962,0.25301204819277107,0.17142857142857146,0.7096246889435391,0.3029124140739441,0.04,0.2,0.0,1.0
blitz,1,0.001,True,0.5,22,128,0.1,128,False,True,0.09394572025052192,0.09394572025052192,0.5421686746987951,0.16014234875444838,0.6929790634372742,0.6622937321662903,0.04,0.2,0.0,1.0
blitz,1,0.001,True,0.5,22,128,0.1,128,False,False,0.09933774834437085,0.09933774834437085,0.3614457831325301,0.15584415584415584,0.6888924565615582,0.4257882833480835,0.0,0.0,0.0,0.0
blitz,1,0.001,True,0.5,23,128,0.1,128,True,True,0.13702623906705538,0.13702623906705538,0.5662650602409639,0.22065727699530516,0.7170754489794429,0.7081321477890015,0.04,0.2,0.0,1.0
blitz,1,0.001,True,0.5,23,128,0.1,128,True,False,0.15492957746478872,0.15492957746478872,0.39759036144578314,0.22297297297297297,0.7218991045952434,0.3306378722190857,0.08,0.27,0.0,1.0
blitz,1,0.001,True,0.5,23,128,0.1,128,False,True,0.10105263157894737,0.10105263157894737,0.5783132530120482,0.17204301075268816,0.6936212445177439,0.6800346970558167,0.04,0.2,0.0,1.0
blitz,1,0.001,True,0.5,23,128,0.1,128,False,False,0.1079136690647482,0.1079136690647482,0.3614457831325301,0.16620498614958448,0.6897316704735355,0.40936049818992615,0.04,0.2,0.0,1.0
blitz,1,0.001,True,1.0,21,128,0.1,128,True,True,0.109375,0.109375,0.5060240963855421,0.17987152034261242,0.6873234914217743,0.710533857345581,0.04,0.2,0.0,1.0
blitz,1,0.001,True,1.0,21,128,0.1,128,True,False,0.109375,0.109375,0.5060240963855421,0.17987152034261242,0.6873234914217743,0.48993802070617676,0.08,0.27,0.0,1.0
blitz,1,0.001,True,1.0,21,128,0.1,128,False,True,0.08620689655172414,0.08620689655172414,0.4819277108433735,0.1462522851919561,0.6716046499748236,0.6978660821914673,0.24,0.43,0.0,1.0
blitz,1,0.001,True,1.0,21,128,0.1,128,False,False,0.08620689655172414,0.08620689655172414,0.4819277108433735,0.1462522851919561,0.6716046499748236,0.5764208436012268,0.12,0.32,0.0,1.0
blitz,1,0.001,True,1.0,22,128,0.1,128,True,True,0.09961685823754789,0.09961685823754789,0.3132530120481928,0.1511627906976744,0.6851926178365795,0.8202162981033325,0.12,0.32,0.0,1.0
blitz,1,0.001,True,1.0,22,128,0.1,128,True,False,0.09961685823754789,0.09961685823754789,0.3132530120481928,0.1511627906976744,0.6851926178365795,0.3649961054325104,0.04,0.2,0.0,1.0
blitz,1,0.001,True,1.0,22,128,0.1,128,False,True,0.08333333333333333,0.08333333333333333,0.6987951807228916,0.14890885750962773,0.6918114614727839,0.6534972786903381,0.0,0.0,0.0,0.0
blitz,1,0.001,True,1.0,22,128,0.1,128,False,False,0.08333333333333333,0.08333333333333333,0.6987951807228916,0.14890885750962773,0.6918114614727839,0.7052406668663025,0.08,0.27,0.0,1.0
blitz,1,0.001,True,1.0,23,128,0.1,128,True,True,0.13402061855670103,0.13402061855670103,0.3132530120481928,0.18772563176895307,0.6842804288018214,0.9267757534980774,0.0,0.0,0.0,0.0
blitz,1,0.001,True,1.0,23,128,0.1,128,True,False,0.13402061855670103,0.13402061855670103,0.3132530120481928,0.18772563176895307,0.6842804288018214,0.32011914253234863,0.08,0.27,0.0,1.0
blitz,1,0.001,True,1.0,23,128,0.1,128,False,True,0.08557046979865772,0.08557046979865772,0.6144578313253012,0.15022091310751104,0.6809235731539118,0.6916238069534302,0.08,0.27,0.0,1.0
blitz,1,0.001,True,1.0,23,128,0.1,128,False,False,0.08557046979865772,0.08557046979865772,0.6144578313253012,0.15022091310751104,0.6809235731539118,0.6642119288444519,0.0,0.0,0.0,0.0
blitz,1,0.001,False,0.0,21,128,0.1,128,True,True,0.18579234972677597,0.18579234972677597,0.40963855421686746,0.25563909774436094,0.7193960578838675,0.8065832257270813,0.12,0.32,0.0,1.0
blitz,1,0.001,False,0.0,21,128,0.1,128,True,False,0.0,0.0,0.0,0.0,0.6776907752147293,0.1943528801202774,0.0,0.0,0.0,0.0
blitz,1,0.001,False,0.0,21,128,0.1,128,False,True,0.16117216117216118,0.16117216117216118,0.5301204819277109,0.24719101123595508,0.7253873154641584,0.7108688354492188,0.0,0.0,0.0,0.0
