model,layers,learning_rate,under,oversample,seed,hidden_layer_size,test_split,batch_size,augment,weight_loss,accuracy,precision,recall,f1,auc_roc,test_loss,ga_mean,ga_std,ga_min,ga_max
blitz,4,0.001,False,1.0,22,64,0.1,128,True,True,0.22093023255813954,0.22093023255813954,0.4578313253012048,0.2980392156862745,0.7353776097728284,0.9591054916381836,0.12,0.32,0.0,1.0
blitz,4,0.001,False,1.0,22,64,0.1,128,True,True,0.22093023255813954,0.22093023255813954,0.4578313253012048,0.2980392156862745,0.7353776097728284,0.9591054916381836,,,,
blitz,4,0.001,False,1.0,22,64,0.1,128,True,True,0.22093023255813954,0.22093023255813954,0.4578313253012048,0.2980392156862745,0.7353776097728284,0.9591054916381836,,,,
blitz,4,0.001,False,1.0,22,64,0.1,128,True,True,0.22093023255813954,0.22093023255813954,0.4578313253012048,0.2980392156862745,0.7353776097728284,0.9591054916381836,,,,
blitz,4,0.001,False,1.0,22,64,0.1,128,True,True,0.22093023255813954,0.22093023255813954,0.4578313253012048,0.2980392156862745,0.7353776097728284,0.9591054916381836,,,,
blitz,4,0.001,False,1.0,22,64,0.1,128,True,False,0.16336633663366337,0.16336633663366337,0.39759036144578314,0.23157894736842108,0.7453241190078301,0.288877010345459,0.06,0.24,0.0,1.0
blitz,4,0.001,False,1.0,22,64,0.1,128,True,False,0.16336633663366337,0.16336633663366337,0.39759036144578314,0.23157894736842108,0.7453241190078301,0.288877010345459,0.06,0.24,0.0,1.0
blitz,4,0.001,False,1.0,22,64,0.1,128,True,False,0.16336633663366337,0.16336633663366337,0.39759036144578314,0.23157894736842108,0.7453241190078301,0.288877010345459,0.06,0.24,0.0,1.0
blitz,4,0.001,False,1.0,22,64,0.1,128,True,False,0.16336633663366337,0.16336633663366337,0.39759036144578314,0.23157894736842108,0.7453241190078301,0.288877010345459,0.08,0.27,0.0,1.0
blitz,4,0.001,False,1.0,22,64,0.1,128,True,False,0.16336633663366337,0.16336633663366337,0.39759036144578314,0.23157894736842108,0.7453241190078301,0.288877010345459,0.08,0.27,0.0,1.0
