model,layers,learning_rate,under,oversample,seed,hidden_layer_size,test_split,batch_size,augment,weight_loss,accuracy,precision,recall,f_measure,auc_roc,test_loss,best_epochs
blitz,1,0.0001,True,0.0,21,32,0.3,128,True,True,0.06635802469135803,0.06635802469135803,0.5180722891566265,0.11764705882352942,0.6027599191435641,0.6708592176437378,35
blitz,1,0.0001,True,0.0,21,32,0.3,128,False,True,0.058655221745350504,0.058655221745350504,0.4939759036144578,0.10485933503836317,0.5826698678420527,0.6754288077354431,45
blitz,1,0.0001,True,0.0,21,32,0.3,256,True,True,0.05393743257820928,0.05393743257820928,0.6024096385542169,0.09900990099009903,0.584173155371334,0.676995038986206,45
blitz,1,0.0001,True,0.0,21,32,0.3,256,False,True,0.05152471083070452,0.05152471083070452,0.5903614457831325,0.09477756286266924,0.56582720950428,0.6823110580444336,45
blitz,1,0.0001,True,0.0,21,64,0.2,128,True,True,0.08372093023255814,0.08372093023255814,0.43373493975903615,0.14035087719298245,0.6451511679668401,0.6649104952812195,40
blitz,1,0.0001,True,0.0,21,64,0.2,128,False,True,0.07802874743326489,0.07802874743326489,0.4578313253012048,0.13333333333333333,0.629840987207461,0.6651415228843689,45
blitz,1,0.0001,True,0.0,21,64,0.2,256,True,True,0.07063197026022305,0.07063197026022305,0.4578313253012048,0.12238325281803542,0.6260608758474238,0.665942907333374,40
blitz,1,0.0001,True,0.0,21,64,0.2,256,False,True,0.06722689075630252,0.06722689075630252,0.4819277108433735,0.11799410029498526,0.6178000919486547,0.6687423586845398,45
blitz,1,0.0001,True,0.0,21,64,0.3,128,True,True,0.07640449438202247,0.07640449438202247,0.40963855421686746,0.1287878787878788,0.6312275145402931,0.6673198938369751,45
blitz,1,0.0001,True,0.0,21,64,0.3,128,False,True,0.0728744939271255,0.0728744939271255,0.43373493975903615,0.12478336221837089,0.6148956820619851,0.6679878234863281,40
blitz,1,0.0001,True,0.0,21,64,0.3,256,True,True,0.0658578856152513,0.0658578856152513,0.4578313253012048,0.11515151515151514,0.6090211846781433,0.671371340751648,45
blitz,1,0.0001,True,0.0,21,64,0.3,256,False,True,0.0672782874617737,0.0672782874617737,0.5301204819277109,0.11940298507462685,0.605029445462042,0.6731624603271484,45
blitz,1,0.0001,True,0.5,21,16,0.2,128,True,True,0.047619047619047616,0.047619047619047616,0.6746987951807228,0.08895949166004764,0.49173556734509205,0.7057985067367554,25
blitz,1,0.0001,True,0.5,21,16,0.2,128,False,True,0.0457516339869281,0.0457516339869281,0.5060240963855421,0.08391608391608392,0.4690986842585363,0.7193532586097717,10
blitz,1,0.0001,True,0.5,21,16,0.2,256,True,True,0.047619047619047616,0.047619047619047616,0.6746987951807228,0.08895949166004764,0.49173556734509205,0.7057985067367554,25
blitz,1,0.0001,True,0.5,21,16,0.2,256,False,True,0.0457516339869281,0.0457516339869281,0.5060240963855421,0.08391608391608392,0.4690986842585363,0.7193532586097717,10
blitz,1,0.0001,True,0.5,21,16,0.3,128,True,True,0.04671115347950429,0.04671115347950429,0.5903614457831325,0.08657243816254417,0.4856567396174645,0.7122268080711365,25
blitz,1,0.0001,True,0.5,21,16,0.3,128,False,True,0.04481132075471698,0.04481132075471698,0.4578313253012048,0.08163265306122448,0.4645596316215802,0.7265024185180664,20
blitz,1,0.0001,True,0.5,21,16,0.3,256,True,True,0.04671115347950429,0.04671115347950429,0.5903614457831325,0.08657243816254417,0.4856567396174645,0.7122268080711365,25
blitz,1,0.0001,True,0.5,21,16,0.3,256,False,True,0.04481132075471698,0.04481132075471698,0.4578313253012048,0.08163265306122448,0.4645596316215802,0.7265024185180664,20
blitz,1,0.0001,True,0.5,21,32,0.2,128,True,True,0.056672760511883,0.056672760511883,0.7469879518072289,0.10535259133389975,0.597885180941817,0.6793391704559326,35
blitz,1,0.0001,True,0.5,21,32,0.2,128,False,True,0.04847986852917009,0.04847986852917009,0.7108433734939759,0.09076923076923077,0.5304926550538922,0.695202648639679,40
blitz,1,0.0001,True,0.5,21,32,0.2,256,True,True,0.056672760511883,0.056672760511883,0.7469879518072289,0.10535259133389975,0.597885180941817,0.6793391704559326,35
blitz,1,0.0001,True,0.5,21,32,0.2,256,False,True,0.04847986852917009,0.04847986852917009,0.7108433734939759,0.09076923076923077,0.5304926550538922,0.695202648639679,40
blitz,1,0.0001,True,0.5,21,32,0.3,128,True,True,0.052583025830258305,0.052583025830258305,0.6867469879518072,0.09768637532133677,0.549174286485737,0.6868987083435059,35
blitz,1,0.0001,True,0.5,21,32,0.3,128,False,True,0.04405286343612335,0.04405286343612335,0.6024096385542169,0.08210180623973728,0.4898819992264637,0.7046012282371521,40
blitz,1,0.0001,True,0.5,21,32,0.3,256,True,True,0.052583025830258305,0.052583025830258305,0.6867469879518072,0.09768637532133677,0.549174286485737,0.6868987083435059,35
blitz,1,0.0001,True,0.5,21,32,0.3,256,False,True,0.04405286343612335,0.04405286343612335,0.6024096385542169,0.08210180623973728,0.4898819992264637,0.7046012282371521,40
blitz,1,0.0001,True,0.5,21,64,0.2,128,True,True,0.06973058637083994,0.06973058637083994,0.5301204819277109,0.12324929971988795,0.628717170316639,0.667406439781189,15
blitz,1,0.0001,True,0.5,21,64,0.2,128,False,True,0.06060606060606061,0.06060606060606061,0.6265060240963856,0.11052072263549416,0.5892960089905351,0.6852258443832397,30
blitz,1,0.0001,True,0.5,21,64,0.2,256,True,True,0.06973058637083994,0.06973058637083994,0.5301204819277109,0.12324929971988795,0.628717170316639,0.667406439781189,15
blitz,1,0.0001,True,0.5,21,64,0.2,256,False,True,0.06060606060606061,0.06060606060606061,0.6265060240963856,0.11052072263549416,0.5892960089905351,0.6852258443832397,30
blitz,1,0.0001,True,0.5,21,64,0.3,128,True,True,0.06367583212735166,0.06367583212735166,0.5301204819277109,0.1136950904392765,0.5989798077835266,0.6769607663154602,35
blitz,1,0.0001,True,0.5,21,64,0.3,128,False,True,0.056919642857142856,0.056919642857142856,0.6144578313253012,0.1041879468845761,0.548838600920946,0.7006255984306335,10
blitz,1,0.0001,True,0.5,21,64,0.3,256,True,True,0.06367583212735166,0.06367583212735166,0.5301204819277109,0.1136950904392765,0.5989798077835266,0.6769607663154602,35
blitz,1,0.0001,True,0.5,21,64,0.3,256,False,True,0.056919642857142856,0.056919642857142856,0.6144578313253012,0.1041879468845761,0.548838600920946,0.7006255984306335,10
blitz,1,0.0001,True,1.0,21,16,0.2,128,True,True,0.05025996533795494,0.05025996533795494,0.6987951807228916,0.09377526273241713,0.49968985572818225,0.7031064033508301,0
blitz,1,0.0001,True,1.0,21,16,0.2,128,False,True,0.04806687565308255,0.04806687565308255,0.5542168674698795,0.08846153846153845,0.4755423876000671,0.7148112654685974,5
blitz,1,0.0001,True,1.0,21,16,0.2,256,True,True,0.05025996533795494,0.05025996533795494,0.6987951807228916,0.09377526273241713,0.49968985572818225,0.7031064033508301,0
blitz,1,0.0001,True,1.0,21,16,0.2,256,False,True,0.04806687565308255,0.04806687565308255,0.5542168674698795,0.08846153846153845,0.4755423876000671,0.7148112654685974,5
blitz,1,0.0001,True,1.0,21,16,0.3,128,True,True,0.04653567735263702,0.04653567735263702,0.5421686746987951,0.08571428571428572,0.46868272605868655,0.721080482006073,35
blitz,1,0.0001,True,1.0,21,16,0.3,128,False,True,0.041025641025641026,0.041025641025641026,0.3855421686746988,0.07415990730011587,0.4592178526340371,0.7322402596473694,45
blitz,1,0.0001,True,1.0,21,16,0.3,256,True,True,0.04653567735263702,0.04653567735263702,0.5421686746987951,0.08571428571428572,0.46868272605868655,0.721080482006073,35
blitz,1,0.0001,True,1.0,21,16,0.3,256,False,True,0.041025641025641026,0.041025641025641026,0.3855421686746988,0.07415990730011587,0.4592178526340371,0.7322402596473694,45
blitz,1,0.0001,True,1.0,21,32,0.2,128,True,True,0.05730659025787966,0.05730659025787966,0.7228915662650602,0.10619469026548674,0.6023658534805485,0.6773966550827026,25
blitz,1,0.0001,True,1.0,21,32,0.2,128,False,True,0.04935459377372817,0.04935459377372817,0.7831325301204819,0.09285714285714285,0.5510351521166434,0.6935432553291321,25
blitz,1,0.0001,True,1.0,21,32,0.2,256,True,True,0.05730659025787966,0.05730659025787966,0.7228915662650602,0.10619469026548674,0.6023658534805485,0.6773966550827026,25
blitz,1,0.0001,True,1.0,21,32,0.2,256,False,True,0.04935459377372817,0.04935459377372817,0.7831325301204819,0.09285714285714285,0.5510351521166434,0.6935432553291321,25
blitz,1,0.0001,True,1.0,21,32,0.3,128,True,True,0.04742096505823627,0.04742096505823627,0.6867469879518072,0.088715953307393,0.5104828763874395,0.6981894969940186,10
blitz,1,0.0001,True,1.0,21,32,0.3,128,False,True,0.044673539518900345,0.044673539518900345,0.6265060240963856,0.08340016038492383,0.48568592966657664,0.7180386781692505,15
blitz,1,0.0001,True,1.0,21,32,0.3,256,True,True,0.04742096505823627,0.04742096505823627,0.6867469879518072,0.088715953307393,0.5104828763874395,0.6981894969940186,10
blitz,1,0.0001,True,1.0,21,32,0.3,256,False,True,0.044673539518900345,0.044673539518900345,0.6265060240963856,0.08340016038492383,0.48568592966657664,0.7180386781692505,15
blitz,1,0.0001,True,1.0,21,64,0.2,128,True,True,0.0695517774343122,0.0695517774343122,0.5421686746987951,0.1232876712328767,0.6298336896951829,0.6656129360198975,25
blitz,1,0.0001,True,1.0,21,64,0.2,128,False,True,0.06284454244762955,0.06284454244762955,0.6867469879518072,0.11515151515151516,0.5968963680281392,0.6830714344978333,45
blitz,1,0.0001,True,1.0,21,64,0.2,256,True,True,0.0695517774343122,0.0695517774343122,0.5421686746987951,0.1232876712328767,0.6298336896951829,0.6656129360198975,25
blitz,1,0.0001,True,1.0,21,64,0.2,256,False,True,0.06284454244762955,0.06284454244762955,0.6867469879518072,0.11515151515151516,0.5968963680281392,0.6830714344978333,45
blitz,1,0.0001,True,1.0,21,64,0.3,128,True,True,0.0596529284164859,0.0596529284164859,0.6626506024096386,0.10945273631840796,0.5678084840877745,0.694033145904541,40
blitz,1,0.0001,True,1.0,21,64,0.3,128,False,True,0.054865424430641824,0.054865424430641824,0.6385542168674698,0.10104861773117255,0.5278290630723987,0.7145041823387146,20
blitz,1,0.0001,True,1.0,21,64,0.3,256,True,True,0.0596529284164859,0.0596529284164859,0.6626506024096386,0.10945273631840796,0.5678084840877745,0.694033145904541,40
blitz,1,0.0001,True,1.0,21,64,0.3,256,False,True,0.054865424430641824,0.054865424430641824,0.6385542168674698,0.10104861773117255,0.5278290630723987,0.7145041823387146,20
blitz,1,0.0001,False,0.0,21,16,0.2,128,True,True,0.052915766738660906,0.052915766738660906,0.5903614457831325,0.0971258671952428,0.5468609750935906,0.6887212991714478,40
blitz,1,0.0001,False,0.0,21,16,0.2,128,False,True,0.05070754716981132,0.05070754716981132,0.5180722891566265,0.09237379162191194,0.5186341976020374,0.6973830461502075,45
blitz,1,0.0001,False,0.0,21,16,0.2,256,True,True,0.04604051565377532,0.04604051565377532,0.6024096385542169,0.0855431993156544,0.5144016404807601,0.6994734406471252,45
blitz,1,0.0001,False,0.0,21,16,0.2,256,False,True,0.046534653465346534,0.046534653465346534,0.5662650602409639,0.0860018298261665,0.495238373238563,0.7055125832557678,45
blitz,1,0.0001,False,0.0,21,16,0.3,128,True,True,0.05032119914346895,0.05032119914346895,0.5662650602409639,0.09242871189773844,0.5333240898177811,0.6946521401405334,45
blitz,1,0.0001,False,0.0,21,16,0.3,128,False,True,0.04783599088838269,0.04783599088838269,0.5060240963855421,0.08740894901144641,0.5094685221807885,0.7019670605659485,35
blitz,1,0.0001,False,0.0,21,16,0.3,256,True,True,0.04868913857677903,0.04868913857677903,0.6265060240963856,0.09035621198957429,0.5027548108849692,0.7055749893188477,45
blitz,1,0.0001,False,0.0,21,16,0.3,256,False,True,0.04334677419354839,0.04334677419354839,0.5180722891566265,0.08,0.4905168827946553,0.7094323039054871,35
blitz,1,0.0001,False,0.0,21,32,0.2,128,True,True,0.06840390879478828,0.06840390879478828,0.5060240963855421,0.1205164992826399,0.6202593535863624,0.6665858030319214,45
blitz,1,0.0001,False,0.0,21,32,0.2,128,False,True,0.06607929515418502,0.06607929515418502,0.5421686746987951,0.11780104712041886,0.6066786832368846,0.6708314418792725,40
blitz,1,0.0001,False,0.0,21,32,0.2,256,True,True,0.05912596401028278,0.05912596401028278,0.5542168674698795,0.10685249709639953,0.5994906336429912,0.6718398332595825,45
blitz,1,0.0001,False,0.0,21,32,0.2,256,False,True,0.05419766206163656,0.05419766206163656,0.6144578313253012,0.099609375,0.5798530281027198,0.6787545084953308,45
blitz,1,0.0001,False,0.0,21,32,0.3,128,True,True,0.06635802469135803,0.06635802469135803,0.5180722891566265,0.11764705882352942,0.6027599191435641,0.6708592176437378,35
blitz,1,0.0001,False,0.0,21,32,0.3,128,False,True,0.058655221745350504,0.058655221745350504,0.4939759036144578,0.10485933503836317,0.5826698678420527,0.6754288077354431,45
blitz,1,0.0001,False,0.0,21,32,0.3,256,True,True,0.05393743257820928,0.05393743257820928,0.6024096385542169,0.09900990099009903,0.584173155371334,0.676995038986206,45
blitz,1,0.0001,False,0.0,21,32,0.3,256,False,True,0.05152471083070452,0.05152471083070452,0.5903614457831325,0.09477756286266924,0.56582720950428,0.6823110580444336,45
blitz,1,0.0001,False,0.0,21,64,0.2,128,True,True,0.08372093023255814,0.08372093023255814,0.43373493975903615,0.14035087719298245,0.6451511679668401,0.6649104952812195,40
blitz,1,0.0001,False,0.0,21,64,0.2,128,False,True,0.07802874743326489,0.07802874743326489,0.4578313253012048,0.13333333333333333,0.629840987207461,0.6651415228843689,45
blitz,1,0.0001,False,0.0,21,64,0.2,256,True,True,0.07063197026022305,0.07063197026022305,0.4578313253012048,0.12238325281803542,0.6260608758474238,0.665942907333374,40
blitz,1,0.0001,False,0.0,21,64,0.2,256,False,True,0.06722689075630252,0.06722689075630252,0.4819277108433735,0.11799410029498526,0.6178000919486547,0.6687423586845398,45
blitz,1,0.0001,False,0.0,21,64,0.3,128,True,True,0.07640449438202247,0.07640449438202247,0.40963855421686746,0.1287878787878788,0.6312275145402931,0.6673198938369751,45
blitz,1,0.0001,False,0.0,21,64,0.3,128,False,True,0.0728744939271255,0.0728744939271255,0.43373493975903615,0.12478336221837089,0.6148956820619851,0.6679878234863281,40
blitz,1,0.0001,False,0.0,21,64,0.3,256,True,True,0.0658578856152513,0.0658578856152513,0.4578313253012048,0.11515151515151514,0.6090211846781433,0.671371340751648,45
blitz,1,0.0001,False,0.0,21,64,0.3,256,False,True,0.0672782874617737,0.0672782874617737,0.5301204819277109,0.11940298507462685,0.605029445462042,0.6731624603271484,45
blitz,1,0.0001,False,0.5,21,16,0.2,128,True,True,0.061933534743202415,0.061933534743202415,0.4939759036144578,0.11006711409395972,0.6084884662818445,0.6729028820991516,45
blitz,1,0.0001,False,0.5,21,16,0.2,128,False,True,0.06480304955527319,0.06480304955527319,0.6144578313253012,0.11724137931034483,0.6202520560740843,0.6658362746238708,35
blitz,1,0.0001,False,0.5,21,16,0.2,256,True,True,0.05155746509129968,0.05155746509129968,0.5783132530120482,0.09467455621301775,0.5653236811570935,0.6831839084625244,35
blitz,1,0.0001,False,0.5,21,16,0.2,256,False,True,0.05198776758409786,0.05198776758409786,0.6144578313253012,0.09586466165413533,0.5734020272489109,0.6809028387069702,35
blitz,1,0.0001,False,0.5,21,16,0.3,128,True,True,0.06082036775106082,0.06082036775106082,0.5180722891566265,0.1088607594936709,0.6018331350842496,0.6734881401062012,35
blitz,1,0.0001,False,0.5,21,16,0.3,128,False,True,0.05804111245465538,0.05804111245465538,0.5783132530120482,0.10549450549450551,0.6089773996044748,0.6688432097434998,35
blitz,1,0.0001,False,0.5,21,16,0.3,256,True,True,0.05241090146750524,0.05241090146750524,0.6024096385542169,0.09643201542912246,0.5627403618106588,0.6851481199264526,40
blitz,1,0.0001,False,0.5,21,16,0.3,256,False,True,0.052200614124872056,0.052200614124872056,0.6144578313253012,0.09622641509433963,0.5644041946100574,0.684361457824707,40
blitz,1,0.0001,False,0.5,21,32,0.2,128,True,True,0.09234234234234234,0.09234234234234234,0.4939759036144578,0.1555977229601518,0.6630519655849321,0.6624647974967957,45
blitz,1,0.0001,False,0.5,21,32,0.2,128,False,True,0.08166666666666667,0.08166666666666667,0.5903614457831325,0.14348462664714495,0.6660074580575482,0.6533580422401428,40
blitz,1,0.0001,False,0.5,21,32,0.2,256,True,True,0.07009345794392523,0.07009345794392523,0.5421686746987951,0.12413793103448276,0.6382331263272351,0.660586416721344,45
blitz,1,0.0001,False,0.5,21,32,0.2,256,False,True,0.0708215297450425,0.0708215297450425,0.6024096385542169,0.12674271229404308,0.6377441930046048,0.6598309874534607,40
blitz,1,0.0001,False,0.5,21,32,0.3,128,True,True,0.08260869565217391,0.08260869565217391,0.4578313253012048,0.13996316758747696,0.6568928652222457,0.6620597243309021,35
blitz,1,0.0001,False,0.5,21,32,0.3,128,False,True,0.0718954248366013,0.0718954248366013,0.5301204819277109,0.12661870503597122,0.6520108295082206,0.6553917527198792,45
blitz,1,0.0001,False,0.5,21,32,0.3,256,True,True,0.07085346215780998,0.07085346215780998,0.5301204819277109,0.125,0.630745878729941,0.663948655128479,45
blitz,1,0.0001,False,0.5,21,32,0.3,256,False,True,0.06577181208053691,0.06577181208053691,0.5903614457831325,0.1183574879227053,0.6228426729327972,0.6640665531158447,45
blitz,1,0.0001,False,0.5,21,64,0.2,128,True,True,0.11176470588235295,0.11176470588235295,0.4578313253012048,0.17966903073286053,0.6894762575438034,0.6634920835494995,35
blitz,1,0.0001,False,0.5,21,64,0.2,128,False,True,0.0968421052631579,0.0968421052631579,0.5542168674698795,0.16487455197132617,0.6908627848766355,0.6449084877967834,45
blitz,1,0.0001,False,0.5,21,64,0.2,256,True,True,0.0967032967032967,0.0967032967032967,0.5301204819277109,0.16356877323420077,0.6650660789736779,0.6527948379516602,45
blitz,1,0.0001,False,0.5,21,64,0.2,256,False,True,0.08839779005524862,0.08839779005524862,0.5783132530120482,0.15335463258785942,0.6661753008399437,0.6489426493644714,45
blitz,1,0.0001,False,0.5,21,64,0.3,128,True,True,0.11145510835913312,0.11145510835913312,0.43373493975903615,0.17733990147783252,0.6851853203243015,0.6613414287567139,45
blitz,1,0.0001,False,0.5,21,64,0.3,128,False,True,0.09164969450101833,0.09164969450101833,0.5421686746987951,0.156794425087108,0.6848861223209008,0.6428106427192688,45
blitz,1,0.0001,False,0.5,21,64,0.3,256,True,True,0.08384458077709611,0.08384458077709611,0.4939759036144578,0.14335664335664333,0.6557106682331993,0.6532896161079407,35
blitz,1,0.0001,False,0.5,21,64,0.3,256,False,True,0.08263069139966273,0.08263069139966273,0.5903614457831325,0.14497041420118342,0.6590164412951625,0.6479313373565674,45
blitz,1,0.0001,False,1.0,21,16,0.2,128,True,True,0.08091286307053942,0.08091286307053942,0.46987951807228917,0.13805309734513277,0.6371968795837499,0.6699267029762268,45
blitz,1,0.0001,False,1.0,21,16,0.2,128,False,True,0.07239819004524888,0.07239819004524888,0.5783132530120482,0.12868632707774802,0.6426262287186297,0.6611431837081909,45
blitz,1,0.0001,False,1.0,21,16,0.2,256,True,True,0.058900523560209424,0.058900523560209424,0.5421686746987951,0.10625737898465171,0.6028182992417884,0.6717184782028198,40
blitz,1,0.0001,False,1.0,21,16,0.2,256,False,True,0.060141509433962265,0.060141509433962265,0.6144578313253012,0.10955961331901183,0.605372428539111,0.6707876920700073,35
blitz,1,0.0001,False,1.0,21,16,0.3,128,True,True,0.06398537477148081,0.06398537477148081,0.42168674698795183,0.11111111111111112,0.6242839316077149,0.6712660193443298,45
blitz,1,0.0001,False,1.0,21,16,0.3,128,False,True,0.0621301775147929,0.0621301775147929,0.5060240963855421,0.11067193675889328,0.6304247881897062,0.663258969783783,45
blitz,1,0.0001,False,1.0,21,16,0.3,256,True,True,0.055819477434679333,0.055819477434679333,0.5662650602409639,0.10162162162162162,0.5837498996592062,0.6778118014335632,45
blitz,1,0.0001,False,1.0,21,16,0.3,256,False,True,0.054857142857142854,0.054857142857142854,0.5783132530120482,0.10020876826722339,0.5899235950464486,0.6756465435028076,45
blitz,1,0.0001,False,1.0,21,32,0.2,128,True,True,0.11331444759206799,0.11331444759206799,0.4819277108433735,0.1834862385321101,0.6777126677515635,0.6772415637969971,45
blitz,1,0.0001,False,1.0,21,32,0.2,128,False,True,0.09023941068139964,0.09023941068139964,0.5903614457831325,0.15654952076677317,0.6781432209759692,0.6557877659797668,30
blitz,1,0.0001,False,1.0,21,32,0.2,256,True,True,0.08522727272727272,0.08522727272727272,0.5421686746987951,0.14729950900163666,0.6613589427364212,0.6568249464035034,30
blitz,1,0.0001,False,1.0,21,32,0.2,256,False,True,0.07886435331230283,0.07886435331230283,0.6024096385542169,0.1394700139470014,0.6557398582823115,0.65557861328125,40
blitz,1,0.0001,False,1.0,21,32,0.3,128,True,True,0.09340659340659341,0.09340659340659341,0.40963855421686746,0.1521252796420582,0.6630446680726539,0.677085816860199,45
blitz,1,0.0001,False,1.0,21,32,0.3,128,False,True,0.08193668528864059,0.08193668528864059,0.5301204819277109,0.14193548387096772,0.6654382520998592,0.6593216061592102,40
blitz,1,0.0001,False,1.0,21,32,0.3,256,True,True,0.07368421052631578,0.07368421052631578,0.5060240963855421,0.12863705972434916,0.6419183700276576,0.6615108847618103,40
blitz,1,0.0001,False,1.0,21,32,0.3,256,False,True,0.06729264475743349,0.06729264475743349,0.5180722891566265,0.11911357340720222,0.6384812417446892,0.6610024571418762,45
blitz,1,0.0001,False,1.0,21,64,0.2,128,True,True,0.13725490196078433,0.13725490196078433,0.42168674698795183,0.2071005917159763,0.7006925339151884,0.6937664151191711,45
blitz,1,0.0001,False,1.0,21,64,0.2,128,False,True,0.10829493087557604,0.10829493087557604,0.5662650602409639,0.18181818181818182,0.6995176344384197,0.6532338857650757,15
blitz,1,0.0001,False,1.0,21,64,0.2,256,True,True,0.10869565217391304,0.10869565217391304,0.4819277108433735,0.17738359201773835,0.6832806696197266,0.6552086472511292,45
blitz,1,0.0001,False,1.0,21,64,0.2,256,False,True,0.09316770186335403,0.09316770186335403,0.5421686746987951,0.1590106007067138,0.6799311114840951,0.6467863917350769,30
blitz,1,0.0001,False,1.0,21,64,0.3,128,True,True,0.12396694214876033,0.12396694214876033,0.3614457831325301,0.18461538461538463,0.6920084943042917,0.6862515807151794,45
blitz,1,0.0001,False,1.0,21,64,0.3,128,False,True,0.10714285714285714,0.10714285714285714,0.5421686746987951,0.17892644135188865,0.6979121817372457,0.6473744511604309,35
blitz,1,0.0001,False,1.0,21,64,0.3,256,True,True,0.09156626506024096,0.09156626506024096,0.4578313253012048,0.15261044176706826,0.67007217239643,0.6537461876869202,45
blitz,1,0.0001,False,1.0,21,64,0.3,256,False,True,0.08736059479553904,0.08736059479553904,0.5662650602409639,0.15136876006441224,0.6728087395007042,0.6451453566551208,30
blitz,2,0.0001,True,0.0,21,16,0.2,128,True,True,0.08418891170431211,0.08418891170431211,0.4939759036144578,0.143859649122807,0.6772748170148797,0.653988242149353,35
blitz,2,0.0001,True,0.0,21,16,0.2,128,False,True,0.1012987012987013,0.1012987012987013,0.46987951807228917,0.16666666666666669,0.6857837163311028,0.6726549863815308,45
blitz,2,0.0001,True,0.0,21,16,0.2,256,True,True,0.07669616519174041,0.07669616519174041,0.6265060240963856,0.1366622864651774,0.6842512387527092,0.6720367074012756,40
blitz,2,0.0001,True,0.0,21,16,0.2,256,False,True,0.07272727272727272,0.07272727272727272,0.7228915662650602,0.13215859030837004,0.6669123495800282,0.6803425550460815,40
blitz,2,0.0001,True,0.0,21,16,0.3,128,True,True,0.07894736842105263,0.07894736842105263,0.46987951807228917,0.13518197573656848,0.6666569366502959,0.6612188220024109,35
blitz,2,0.0001,True,0.0,21,16,0.3,128,False,True,0.08849557522123894,0.08849557522123894,0.4819277108433735,0.14953271028037382,0.6768442637904738,0.6759635806083679,45
blitz,2,0.0001,True,0.0,21,16,0.3,256,True,True,0.06926952141057935,0.06926952141057935,0.6626506024096386,0.12542759407069556,0.6813176388169274,0.6773049831390381,45
blitz,2,0.0001,True,0.0,21,16,0.3,256,False,True,0.06288659793814433,0.06288659793814433,0.7349397590361446,0.11585944919278253,0.6752680011384119,0.6815627813339233,45
blitz,2,0.0001,True,0.0,21,32,0.2,128,True,True,0.07894736842105263,0.07894736842105263,0.43373493975903615,0.13358070500927643,0.6561850065312734,0.6542883515357971,45
blitz,2,0.0001,True,0.0,21,32,0.2,128,False,True,0.0859375,0.0859375,0.39759036144578314,0.14132762312633834,0.6526019280027439,0.667573869228363,45
blitz,2,0.0001,True,0.0,21,32,0.2,256,True,True,0.06460674157303371,0.06460674157303371,0.5542168674698795,0.11572327044025159,0.6512008056453555,0.6668042540550232,0
blitz,2,0.0001,True,0.0,21,32,0.2,256,False,True,0.0640096618357488,0.0640096618357488,0.6385542168674698,0.1163556531284303,0.6220399465822101,0.6793128848075867,0
blitz,2,0.0001,True,0.0,21,32,0.3,128,True,True,0.0776255707762557,0.0776255707762557,0.40963855421686746,0.1305182341650672,0.6398458765406874,0.6583276987075806,45
blitz,2,0.0001,True,0.0,21,32,0.3,128,False,True,0.0693950177935943,0.0693950177935943,0.46987951807228917,0.12093023255813953,0.6202447585618063,0.6724149584770203,45
blitz,2,0.0001,True,0.0,21,32,0.3,256,True,True,0.06016042780748663,0.06016042780748663,0.5421686746987951,0.10830324909747291,0.6206826092984901,0.6742251515388489,0
