model,layers,learning_rate,under,oversample,seed,hidden_layer_size,test_split,batch_size,augment,weight_loss,val_auc,accuracy,precision,recall,f_measure,auc_roc,test_loss,best_epochs
blitz,2,0.01,True,0.0,24,128,0.2,128,False,True,0.6838585354794832,0.7283737024221453,0.09414225941422594,0.5421686746987951,0.160427807486631,0.6744433822509908,0.6898839473724365,35
blitz,2,0.01,True,0.0,24,128,0.2,256,True,True,0.6484357288596692,0.9019607843137255,0.07766990291262135,0.0963855421686747,0.08602150537634408,0.6369925492399642,0.8284763693809509,15
blitz,2,0.01,True,0.0,24,128,0.2,256,False,True,0.6127862162774881,0.8050749711649365,0.11711711711711711,0.46987951807228917,0.1875,0.7030861179423934,0.6579646468162537,30
blitz,2,0.01,True,0.0,25,32,0.1,128,True,True,0.6640217637723873,0.8194925028835064,0.10069444444444445,0.3493975903614458,0.15633423180592992,0.6522370523888407,0.7483950257301331,30
blitz,2,0.01,True,0.0,25,32,0.1,128,False,True,0.7080027204715484,0.8437139561707035,0.12096774193548387,0.3614457831325301,0.18126888217522658,0.6742974320054294,0.7273802161216736,35
blitz,2,0.01,True,0.0,25,32,0.1,256,True,True,0.57356608478803,0.903114186851211,0.1487603305785124,0.21686746987951808,0.17647058823529413,0.6688826778951056,0.7640777826309204,30
blitz,2,0.01,True,0.0,25,32,0.1,256,False,True,0.6520063477669462,0.8189158016147635,0.10309278350515463,0.3614457831325301,0.16042780748663102,0.6898192406208724,0.6649578809738159,20
blitz,2,0.01,True,0.0,25,32,0.2,128,True,True,0.7148605758331446,0.81199538638985,0.10163934426229508,0.37349397590361444,0.1597938144329897,0.6532003240095451,0.7142495512962341,30
blitz,2,0.01,True,0.0,25,32,0.2,128,False,True,0.7004647472228519,0.8460207612456747,0.10683760683760683,0.30120481927710846,0.15772870662460567,0.6574328811308225,0.6987271308898926,20
blitz,2,0.01,True,0.0,25,32,0.2,256,True,True,0.6938335978236227,0.8339100346020761,0.10424710424710425,0.3253012048192771,0.15789473684210525,0.6733925404829493,0.6799696087837219,25
blitz,2,0.01,True,0.0,25,32,0.2,256,False,True,0.7235887553842666,0.7399077277970012,0.10344827586206896,0.5783132530120482,0.17550274223034734,0.6874913342041697,0.653601348400116,5
blitz,2,0.01,True,0.0,25,64,0.1,128,True,True,0.6579007027884833,0.9036908881199539,0.1557377049180328,0.2289156626506024,0.18536585365853658,0.6505002444666612,0.7467828392982483,15
blitz,2,0.01,True,0.0,25,64,0.1,128,False,True,0.6844253003854002,0.6562860438292965,0.08695652173913043,0.6506024096385542,0.15340909090909088,0.6807411353469601,0.6451382040977478,20
blitz,2,0.01,True,0.0,25,64,0.1,256,True,True,0.7236454318748584,0.8269896193771626,0.1111111111111111,0.37349397590361444,0.17127071823204418,0.6831347193741654,0.7575133442878723,35
blitz,2,0.01,True,0.0,25,64,0.1,256,False,True,0.6987077760145092,0.6153402537485583,0.08045977011494253,0.6746987951807228,0.14377406931964057,0.6861850795063963,0.6736426949501038,20
blitz,2,0.01,True,0.0,25,64,0.2,128,True,True,0.7596916798911812,0.8794694348327566,0.10126582278481013,0.1927710843373494,0.13278008298755187,0.6512299956944678,0.82118159532547,20
blitz,2,0.01,True,0.0,25,64,0.2,128,False,True,0.7286896395375199,0.7433679354094579,0.08486238532110092,0.4457831325301205,0.14258188824662815,0.651266483255858,0.7122635841369629,25
blitz,2,0.01,True,0.0,25,64,0.2,256,True,True,0.733053729313081,0.6632064590542099,0.08319467554076539,0.6024096385542169,0.14619883040935672,0.6731006399918268,0.6915715932846069,15
blitz,2,0.01,True,0.0,25,64,0.2,256,False,True,0.7805486284289277,0.5530565167243368,0.07389162561576355,0.7228915662650602,0.1340782122905028,0.6918479490341742,0.6467893123626709,5
blitz,2,0.01,True,0.0,25,128,0.1,128,True,True,0.7152573112672863,0.9382929642445214,0.21428571428571427,0.10843373493975904,0.14400000000000002,0.7018017557814541,0.8615996241569519,30
blitz,2,0.01,True,0.0,25,128,0.1,128,False,True,0.669009294944457,0.8269896193771626,0.10830324909747292,0.3614457831325301,0.16666666666666666,0.6772894120394357,0.7018147706985474,10
blitz,2,0.01,True,0.0,25,128,0.1,256,True,True,0.6186805712990251,0.864475201845444,0.12376237623762376,0.30120481927710846,0.17543859649122806,0.6807046477855699,0.6844818592071533,10
blitz,2,0.01,True,0.0,25,128,0.1,256,False,True,0.6545001133529812,0.8073817762399077,0.09385113268608414,0.3493975903614458,0.14795918367346939,0.6545065787073187,0.7260717749595642,25
blitz,2,0.01,True,0.0,25,128,0.2,128,True,True,0.683291770573566,0.5836216839677048,0.07343124165554073,0.6626506024096386,0.13221153846153846,0.6350587084862771,0.7314750552177429,25
blitz,2,0.01,True,0.0,25,128,0.2,128,False,True,0.6934935388800726,0.42214532871972316,0.06279733587059944,0.7951807228915663,0.11640211640211642,0.6705392131822262,0.6391786336898804,10
blitz,2,0.01,True,0.0,25,128,0.2,256,True,True,0.6963273634096576,0.908881199538639,0.10526315789473684,0.12048192771084337,0.11235955056179775,0.666430713769676,0.8409914970397949,15
blitz,2,0.01,True,0.0,25,128,0.2,256,False,True,0.6933235094082975,0.845444059976932,0.11934156378600823,0.3493975903614458,0.17791411042944785,0.6829668765917699,0.6918043494224548,20
blitz,2,0.01,True,0.5,21,32,0.1,128,True,True,0.5206611570247933,0.6245674740484429,0.03896103896103896,0.2891566265060241,0.06866952789699571,0.42593389913378527,0.6984315514564514,35
blitz,2,0.01,True,0.5,21,32,0.1,128,False,True,0.1818181818181818,0.9521337946943483,0.0,0.0,0.0,0.5516919282216692,0.6938301920890808,0
blitz,2,0.01,True,0.5,21,32,0.1,256,True,True,0.5206611570247933,0.6245674740484429,0.03896103896103896,0.2891566265060241,0.06866952789699571,0.42593389913378527,0.6984315514564514,35
blitz,2,0.01,True,0.5,21,32,0.1,256,False,True,0.1818181818181818,0.9521337946943483,0.0,0.0,0.0,0.5516919282216692,0.6938301920890808,0
blitz,2,0.01,True,0.5,21,32,0.2,128,True,True,0.5878099173553719,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.4230331380032547,0.693221926689148,0
blitz,2,0.01,True,0.5,21,32,0.2,128,False,True,0.5919421487603306,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5062612655345793,0.6931483149528503,0
blitz,2,0.01,True,0.5,21,32,0.2,256,True,True,0.5878099173553719,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.4230331380032547,0.693221926689148,0
blitz,2,0.01,True,0.5,21,32,0.2,256,False,True,0.5919421487603306,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5062612655345793,0.6931483149528503,0
blitz,2,0.01,True,0.5,21,64,0.1,128,True,True,0.5123966942148761,0.45790080738177624,0.053180396246089674,0.6144578313253012,0.09788867562380038,0.5190793458509995,0.7139248251914978,15
blitz,2,0.01,True,0.5,21,64,0.1,128,False,True,0.6570247933884297,0.9521337946943483,0.0,0.0,0.0,0.47036115388264144,0.6927922368049622,35
blitz,2,0.01,True,0.5,21,64,0.1,256,True,True,0.5123966942148761,0.45790080738177624,0.053180396246089674,0.6144578313253012,0.09788867562380038,0.5190793458509995,0.7139248251914978,15
blitz,2,0.01,True,0.5,21,64,0.1,256,False,True,0.6570247933884297,0.9521337946943483,0.0,0.0,0.0,0.47036115388264144,0.6927922368049622,35
blitz,2,0.01,True,0.5,21,64,0.2,128,True,True,0.4834710743801653,0.9071510957324106,0.07608695652173914,0.08433734939759036,0.08,0.5554793370939847,0.6944636106491089,15
blitz,2,0.01,True,0.5,21,64,0.2,128,False,True,0.5867768595041323,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.43816088095568223,0.6931466460227966,5
blitz,2,0.01,True,0.5,21,64,0.2,256,True,True,0.4834710743801653,0.9071510957324106,0.07608695652173914,0.08433734939759036,0.08,0.5554793370939847,0.6944636106491089,15
blitz,2,0.01,True,0.5,21,64,0.2,256,False,True,0.5867768595041323,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.43816088095568223,0.6931466460227966,5
blitz,2,0.01,True,0.5,21,128,0.1,128,True,True,0.4669421487603306,0.9521337946943483,0.0,0.0,0.0,0.4557734268387907,0.7327689528465271,20
blitz,2,0.01,True,0.5,21,128,0.1,128,False,True,0.6033057851239668,0.4936562860438293,0.04152249134948097,0.43373493975903615,0.07578947368421052,0.465318572898499,0.6924931406974792,0
blitz,2,0.01,True,0.5,21,128,0.1,256,True,True,0.4669421487603306,0.9521337946943483,0.0,0.0,0.0,0.4557734268387907,0.7327689528465271,20
blitz,2,0.01,True,0.5,21,128,0.1,256,False,True,0.6033057851239668,0.4936562860438293,0.04152249134948097,0.43373493975903615,0.07578947368421052,0.465318572898499,0.6924931406974792,0
blitz,2,0.01,True,0.5,21,128,0.2,128,True,True,0.5578512396694215,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5352323892784949,0.6932569146156311,5
blitz,2,0.01,True,0.5,21,128,0.2,128,False,True,0.6017561983471074,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5170141498763072,0.6931490898132324,25
blitz,2,0.01,True,0.5,21,128,0.2,256,True,True,0.5578512396694215,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5352323892784949,0.6932569146156311,5
blitz,2,0.01,True,0.5,21,128,0.2,256,False,True,0.6017561983471074,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5170141498763072,0.6931490898132324,25
blitz,2,0.01,True,0.5,22,32,0.1,128,True,True,0.5041322314049588,0.08938869665513265,0.04939759036144578,0.9879518072289156,0.09409064830751578,0.5277196003882276,0.7047664523124695,30
blitz,2,0.01,True,0.5,22,32,0.1,128,False,True,0.5785123966942148,0.9521337946943483,0.0,0.0,0.0,0.5614231608444682,0.6936476826667786,35
blitz,2,0.01,True,0.5,22,32,0.1,256,True,True,0.5041322314049588,0.08938869665513265,0.04939759036144578,0.9879518072289156,0.09409064830751578,0.5277196003882276,0.7047664523124695,30
blitz,2,0.01,True,0.5,22,32,0.1,256,False,True,0.5785123966942148,0.9521337946943483,0.0,0.0,0.0,0.5614231608444682,0.6936476826667786,35
blitz,2,0.01,True,0.5,22,32,0.2,128,True,True,0.4762396694214876,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5250706034312903,0.6933591961860657,10
blitz,2,0.01,True,0.5,22,32,0.2,128,False,True,0.4555785123966942,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.6027343778505907,0.6931853294372559,10
blitz,2,0.01,True,0.5,22,32,0.2,256,True,True,0.4762396694214876,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5250706034312903,0.6933591961860657,10
blitz,2,0.01,True,0.5,22,32,0.2,256,False,True,0.4555785123966942,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.6027343778505907,0.6931853294372559,10
blitz,2,0.01,True,0.5,22,64,0.1,128,True,True,0.39669421487603307,0.78719723183391,0.041666666666666664,0.1566265060240964,0.06582278481012659,0.46941977479877117,0.7081735730171204,30
blitz,2,0.01,True,0.5,22,64,0.1,128,False,True,0.40082644628099173,0.9521337946943483,0.0,0.0,0.0,0.5075565739639356,0.6936710476875305,0
blitz,2,0.01,True,0.5,22,64,0.1,256,True,True,0.39669421487603307,0.78719723183391,0.041666666666666664,0.1566265060240964,0.06582278481012659,0.46941977479877117,0.7081735730171204,30
blitz,2,0.01,True,0.5,22,64,0.1,256,False,True,0.40082644628099173,0.9521337946943483,0.0,0.0,0.0,0.5075565739639356,0.6936710476875305,0
blitz,2,0.01,True,0.5,22,64,0.2,128,True,True,0.5898760330578512,0.9521337946943483,0.0,0.0,0.0,0.5674399597177322,0.6933085918426514,25
blitz,2,0.01,True,0.5,22,64,0.2,128,False,True,0.5588842975206612,0.9521337946943483,0.0,0.0,0.0,0.5364656688534878,0.6931570768356323,5
blitz,2,0.01,True,0.5,22,64,0.2,256,True,True,0.5898760330578512,0.9521337946943483,0.0,0.0,0.0,0.5674399597177322,0.6933085918426514,25
blitz,2,0.01,True,0.5,22,64,0.2,256,False,True,0.5588842975206612,0.9521337946943483,0.0,0.0,0.0,0.5364656688534878,0.6931570768356323,5
blitz,2,0.01,True,0.5,22,128,0.1,128,True,True,0.5495867768595042,0.34659746251441753,0.04896907216494845,0.6867469879518072,0.09141940657578188,0.5520276137864601,0.7682830691337585,10
blitz,2,0.01,True,0.5,22,128,0.1,128,False,True,0.6735537190082644,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.4380185794662599,0.6929981112480164,35
blitz,2,0.01,True,0.5,22,128,0.1,256,True,True,0.5495867768595042,0.34659746251441753,0.04896907216494845,0.6867469879518072,0.09141940657578188,0.5520276137864601,0.7682830691337585,10
blitz,2,0.01,True,0.5,22,128,0.1,256,False,True,0.6735537190082644,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.4380185794662599,0.6929981112480164,35
blitz,2,0.01,True,0.5,22,128,0.2,128,True,True,0.5051652892561983,0.08650519031141868,0.047619047619047616,0.9518072289156626,0.09070034443168772,0.5445549612137223,0.6929066777229309,25
blitz,2,0.01,True,0.5,22,128,0.2,128,False,True,0.46797520661157027,0.9521337946943483,0.0,0.0,0.0,0.5345938569541643,0.6931447982788086,5
blitz,2,0.01,True,0.5,22,128,0.2,256,True,True,0.5051652892561983,0.08650519031141868,0.047619047619047616,0.9518072289156626,0.09070034443168772,0.5445549612137223,0.6929066777229309,25
blitz,2,0.01,True,0.5,22,128,0.2,256,False,True,0.46797520661157027,0.9521337946943483,0.0,0.0,0.0,0.5345938569541643,0.6931447982788086,5
blitz,2,0.01,True,0.5,23,32,0.1,128,True,True,0.4132231404958678,0.8581314878892734,0.0446927374301676,0.0963855421686747,0.06106870229007634,0.5042143133405822,0.6917111873626709,25
blitz,2,0.01,True,0.5,23,32,0.1,128,False,True,0.5413223140495868,0.9521337946943483,0.0,0.0,0.0,0.4211540285916531,0.6930675506591797,20
blitz,2,0.01,True,0.5,23,32,0.1,256,True,True,0.4132231404958678,0.8581314878892734,0.0446927374301676,0.0963855421686747,0.06106870229007634,0.5042143133405822,0.6917111873626709,25
blitz,2,0.01,True,0.5,23,32,0.1,256,False,True,0.5413223140495868,0.9521337946943483,0.0,0.0,0.0,0.4211540285916531,0.6930675506591797,20
blitz,2,0.01,True,0.5,23,32,0.2,128,True,True,0.4380165289256198,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5033787481847438,0.6931818723678589,15
blitz,2,0.01,True,0.5,23,32,0.2,128,False,True,0.5010330578512396,0.9521337946943483,0.0,0.0,0.0,0.52707012179548,0.6931567192077637,5
blitz,2,0.01,True,0.5,23,32,0.2,256,True,True,0.4380165289256198,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5033787481847438,0.6931818723678589,15
blitz,2,0.01,True,0.5,23,32,0.2,256,False,True,0.5010330578512396,0.9521337946943483,0.0,0.0,0.0,0.52707012179548,0.6931567192077637,5
blitz,2,0.01,True,0.5,23,64,0.1,128,True,True,0.5454545454545454,0.5351787773933102,0.05425400739827373,0.5301204819277109,0.09843400447427293,0.5272744521392657,0.6932276487350464,25
blitz,2,0.01,True,0.5,23,64,0.1,128,False,True,0.5950413223140496,0.6470588235294118,0.03677758318739054,0.25301204819277107,0.06422018348623852,0.46419110725153795,0.6933116316795349,0
blitz,2,0.01,True,0.5,23,64,0.1,256,True,True,0.5454545454545454,0.5351787773933102,0.05425400739827373,0.5301204819277109,0.09843400447427293,0.5272744521392657,0.6932276487350464,25
blitz,2,0.01,True,0.5,23,64,0.1,256,False,True,0.5950413223140496,0.6470588235294118,0.03677758318739054,0.25301204819277107,0.06422018348623852,0.46419110725153795,0.6933116316795349,0
blitz,2,0.01,True,0.5,23,64,0.2,128,True,True,0.5072314049586777,0.7497116493656286,0.046511627906976744,0.21686746987951808,0.07659574468085106,0.46695321564878534,0.6932663321495056,0
blitz,2,0.01,True,0.5,23,64,0.2,128,False,True,0.5764462809917356,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.45998774017937283,0.6931495070457458,0
blitz,2,0.01,True,0.5,23,64,0.2,256,True,True,0.5072314049586777,0.7497116493656286,0.046511627906976744,0.21686746987951808,0.07659574468085106,0.46695321564878534,0.6932663321495056,0
blitz,2,0.01,True,0.5,23,64,0.2,256,False,True,0.5764462809917356,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.45998774017937283,0.6931495070457458,0
blitz,2,0.01,True,0.5,23,128,0.1,128,True,True,0.6239669421487604,0.44925028835063435,0.050515463917525774,0.5903614457831325,0.09306742640075973,0.5252238511891296,0.8041797876358032,35
blitz,2,0.01,True,0.5,23,128,0.1,128,False,True,0.5413223140495868,0.24567474048442905,0.04996326230712711,0.8192771084337349,0.09418282548476453,0.5561142206621763,0.69234299659729,20
blitz,2,0.01,True,0.5,23,128,0.1,256,True,True,0.6239669421487604,0.44925028835063435,0.050515463917525774,0.5903614457831325,0.09306742640075973,0.5252238511891296,0.8041797876358032,35
blitz,2,0.01,True,0.5,23,128,0.1,256,False,True,0.5413223140495868,0.24567474048442905,0.04996326230712711,0.8192771084337349,0.09418282548476453,0.5561142206621763,0.69234299659729,20
blitz,2,0.01,True,0.5,23,128,0.2,128,True,True,0.5371900826446281,0.773356401384083,0.03592814371257485,0.14457831325301204,0.05755395683453237,0.5103223311173222,0.6930719614028931,10
blitz,2,0.01,True,0.5,23,128,0.2,128,False,True,0.6389462809917354,0.9521337946943483,0.0,0.0,0.0,0.5373048827654652,0.693152666091919,5
blitz,2,0.01,True,0.5,23,128,0.2,256,True,True,0.5371900826446281,0.773356401384083,0.03592814371257485,0.14457831325301204,0.05755395683453237,0.5103223311173222,0.6930719614028931,10
blitz,2,0.01,True,0.5,23,128,0.2,256,False,True,0.6389462809917354,0.9521337946943483,0.0,0.0,0.0,0.5373048827654652,0.693152666091919,5
blitz,2,0.01,True,0.5,24,32,0.1,128,True,True,0.5867768595041323,0.7647058823529411,0.064343163538874,0.2891566265060241,0.10526315789473685,0.5642618931206352,0.7113351225852966,30
blitz,2,0.01,True,0.5,24,32,0.1,128,False,True,0.45867768595041325,0.9521337946943483,0.0,0.0,0.0,0.4680113549291046,0.6936525106430054,20
blitz,2,0.01,True,0.5,24,32,0.1,256,True,True,0.5867768595041323,0.7647058823529411,0.064343163538874,0.2891566265060241,0.10526315789473685,0.5642618931206352,0.7113351225852966,30
blitz,2,0.01,True,0.5,24,32,0.1,256,False,True,0.45867768595041325,0.9521337946943483,0.0,0.0,0.0,0.4680113549291046,0.6936525106430054,20
blitz,2,0.01,True,0.5,24,32,0.2,128,True,True,0.4586776859504132,0.9521337946943483,0.0,0.0,0.0,0.509742178891216,0.6930617690086365,0
blitz,2,0.01,True,0.5,24,32,0.2,128,False,True,0.5051652892561983,0.9521337946943483,0.0,0.0,0.0,0.46948545240927364,0.6931741237640381,0
blitz,2,0.01,True,0.5,24,32,0.2,256,True,True,0.4586776859504132,0.9521337946943483,0.0,0.0,0.0,0.509742178891216,0.6930617690086365,0
blitz,2,0.01,True,0.5,24,32,0.2,256,False,True,0.5051652892561983,0.9521337946943483,0.0,0.0,0.0,0.46948545240927364,0.6931741237640381,0
blitz,2,0.01,True,0.5,24,64,0.1,128,True,True,0.4049586776859504,0.6164936562860438,0.05504587155963303,0.43373493975903615,0.09769335142469472,0.5459487860588326,0.6892982125282288,30
blitz,2,0.01,True,0.5,24,64,0.1,128,False,True,0.30578512396694213,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5316748520429386,0.6933096051216125,25
blitz,2,0.01,True,0.5,24,64,0.1,256,True,True,0.4049586776859504,0.6164936562860438,0.05504587155963303,0.43373493975903615,0.09769335142469472,0.5459487860588326,0.6892982125282288,30
blitz,2,0.01,True,0.5,24,64,0.1,256,False,True,0.30578512396694213,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5316748520429386,0.6933096051216125,25
blitz,2,0.01,True,0.5,24,64,0.2,128,True,True,0.48140495867768596,0.48385236447520186,0.04072398190045249,0.43373493975903615,0.07445708376421924,0.46394664059022284,0.6931629776954651,0
blitz,2,0.01,True,0.5,24,64,0.2,128,False,True,0.5299586776859505,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.44821685287485497,0.6931478977203369,10
blitz,2,0.01,True,0.5,24,64,0.2,256,True,True,0.48140495867768596,0.48385236447520186,0.04072398190045249,0.43373493975903615,0.07445708376421924,0.46394664059022284,0.6931629776954651,0
blitz,2,0.01,True,0.5,24,64,0.2,256,False,True,0.5299586776859505,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.44821685287485497,0.6931478977203369,10
blitz,2,0.01,True,0.5,24,128,0.1,128,True,True,0.6983471074380165,0.621683967704729,0.05855161787365177,0.4578313253012048,0.10382513661202186,0.5474228835390016,0.823376476764679,35
blitz,2,0.01,True,0.5,24,128,0.1,128,False,True,0.4462809917355372,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5154524822488014,0.692428469657898,15
blitz,2,0.01,True,0.5,24,128,0.1,256,True,True,0.6983471074380165,0.621683967704729,0.05855161787365177,0.4578313253012048,0.10382513661202186,0.5474228835390016,0.823376476764679,35
blitz,2,0.01,True,0.5,24,128,0.1,256,False,True,0.4462809917355372,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5154524822488014,0.692428469657898,15
blitz,2,0.01,True,0.5,24,128,0.2,128,True,True,0.4855371900826446,0.05074971164936563,0.04800462695199537,1.0,0.09161147902869757,0.48718191968357993,0.6934359669685364,0
blitz,2,0.01,True,0.5,24,128,0.2,128,False,True,0.5712809917355371,0.9521337946943483,0.0,0.0,0.0,0.4830551764903344,0.6931676268577576,5
blitz,2,0.01,True,0.5,24,128,0.2,256,True,True,0.4855371900826446,0.05074971164936563,0.04800462695199537,1.0,0.09161147902869757,0.48718191968357993,0.6934359669685364,0
blitz,2,0.01,True,0.5,24,128,0.2,256,False,True,0.5712809917355371,0.9521337946943483,0.0,0.0,0.0,0.4830551764903344,0.6931676268577576,5
blitz,2,0.01,True,0.5,25,32,0.1,128,True,True,0.5909090909090909,0.5859284890426759,0.04052098408104197,0.3373493975903614,0.07235142118863049,0.46573453109834856,0.701097846031189,30
blitz,2,0.01,True,0.5,25,32,0.1,128,False,True,0.6322314049586777,0.4659746251441753,0.03934426229508197,0.43373493975903615,0.07214428857715431,0.4271781249771953,0.693488359451294,35
blitz,2,0.01,True,0.5,25,32,0.1,256,True,True,0.5909090909090909,0.5859284890426759,0.04052098408104197,0.3373493975903614,0.07235142118863049,0.46573453109834856,0.701097846031189,30
blitz,2,0.01,True,0.5,25,32,0.1,256,False,True,0.6322314049586777,0.4659746251441753,0.03934426229508197,0.43373493975903615,0.07214428857715431,0.4271781249771953,0.693488359451294,35
blitz,2,0.01,True,0.5,25,32,0.2,128,True,True,0.6797520661157024,0.9521337946943483,0.0,0.0,0.0,0.5470470616566813,0.6933913230895996,0
blitz,2,0.01,True,0.5,25,32,0.2,128,False,True,0.3517561983471075,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.49999999999999994,0.6931461691856384,5
blitz,2,0.01,True,0.5,25,32,0.2,256,True,True,0.6797520661157024,0.9521337946943483,0.0,0.0,0.0,0.5470470616566813,0.6933913230895996,0
blitz,2,0.01,True,0.5,25,32,0.2,256,False,True,0.3517561983471075,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.49999999999999994,0.6931461691856384,5
blitz,2,0.01,True,0.5,25,64,0.1,128,True,True,0.48760330578512395,0.14071510957324107,0.05105296745373325,0.963855421686747,0.09696969696969697,0.5232973079477206,0.7023307681083679,0
blitz,2,0.01,True,0.5,25,64,0.1,128,False,True,0.45041322314049587,0.734717416378316,0.043583535108958835,0.21686746987951808,0.07258064516129031,0.46735457882407894,0.6942886114120483,0
blitz,2,0.01,True,0.5,25,64,0.1,256,True,True,0.48760330578512395,0.14071510957324107,0.05105296745373325,0.963855421686747,0.09696969696969697,0.5232973079477206,0.7023307681083679,0
blitz,2,0.01,True,0.5,25,64,0.1,256,False,True,0.45041322314049587,0.734717416378316,0.043583535108958835,0.21686746987951808,0.07258064516129031,0.46735457882407894,0.6942886114120483,0
blitz,2,0.01,True,0.5,25,64,0.2,128,True,True,0.5402892561983472,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5177037647865843,0.6933797597885132,5
blitz,2,0.01,True,0.5,25,64,0.2,128,False,True,0.43285123966942146,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5561871957849569,0.6932228207588196,5
blitz,2,0.01,True,0.5,25,64,0.2,256,True,True,0.5402892561983472,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5177037647865843,0.6933797597885132,5
blitz,2,0.01,True,0.5,25,64,0.2,256,False,True,0.43285123966942146,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5561871957849569,0.6932228207588196,5
blitz,2,0.01,True,0.5,25,128,0.1,128,True,True,0.371900826446281,0.40945790080738176,0.04803073967339097,0.6024096385542169,0.08896797153024912,0.5183131070618027,0.7563579082489014,15
blitz,2,0.01,True,0.5,25,128,0.1,128,False,True,0.6322314049586777,0.9515570934256056,0.0,0.0,0.0,0.4868462341187889,0.6933183670043945,0
blitz,2,0.01,True,0.5,25,128,0.1,256,True,True,0.371900826446281,0.40945790080738176,0.04803073967339097,0.6024096385542169,0.08896797153024912,0.5183131070618027,0.7563579082489014,15
blitz,2,0.01,True,0.5,25,128,0.1,256,False,True,0.6322314049586777,0.9515570934256056,0.0,0.0,0.0,0.4868462341187889,0.6933183670043945,0
blitz,2,0.01,True,0.5,25,128,0.2,128,True,True,0.5144628099173554,0.9521337946943483,0.0,0.0,0.0,0.4749403428371268,0.6932157874107361,10
blitz,2,0.01,True,0.5,25,128,0.2,128,False,True,0.6275826446280991,0.9521337946943483,0.0,0.0,0.0,0.4401093167339254,0.6931982040405273,10
blitz,2,0.01,True,0.5,25,128,0.2,256,True,True,0.5144628099173554,0.9521337946943483,0.0,0.0,0.0,0.4749403428371268,0.6932157874107361,10
blitz,2,0.01,True,0.5,25,128,0.2,256,False,True,0.6275826446280991,0.9521337946943483,0.0,0.0,0.0,0.4401093167339254,0.6931982040405273,10
blitz,2,0.01,True,1.0,21,32,0.1,128,True,True,0.7024793388429752,0.9521337946943483,0.0,0.0,0.0,0.4702370961739143,0.7002736330032349,25
blitz,2,0.01,True,1.0,21,32,0.1,128,False,True,0.4380165289256198,0.1453287197231834,0.051889814221652786,0.9759036144578314,0.09854014598540146,0.5399794210153759,0.7029035091400146,0
blitz,2,0.01,True,1.0,21,32,0.1,256,True,True,0.7024793388429752,0.9521337946943483,0.0,0.0,0.0,0.4702370961739143,0.7002736330032349,25
blitz,2,0.01,True,1.0,21,32,0.1,256,False,True,0.4380165289256198,0.1453287197231834,0.051889814221652786,0.9759036144578314,0.09854014598540146,0.5399794210153759,0.7029035091400146,0
blitz,2,0.01,True,1.0,21,32,0.2,128,True,True,0.48347107438016534,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5425700378740888,0.6925062537193298,0
blitz,2,0.01,True,1.0,21,32,0.2,128,False,True,0.3553719008264462,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5003758218823203,0.6932113170623779,10
blitz,2,0.01,True,1.0,21,32,0.2,256,True,True,0.48347107438016534,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5425700378740888,0.6925062537193298,0
blitz,2,0.01,True,1.0,21,32,0.2,256,False,True,0.3553719008264462,0.04786620530565167,0.04786620530565167,1.0,0.09135938359933957,0.5003758218823203,0.6932113170623779,10
