model,layers,learning_rate,under,oversample,seed,hidden_layer_size,test_split,batch_size,augment,weight_loss,accuracy,precision,recall,f1,auc_roc,test_loss,ga_mean,ga_std,ga_min,ga_max
blitz,2,0.001,False,1.0,22,32,0.1,128,False,True,0.1700404858299595,0.1700404858299595,0.5060240963855421,0.2545454545454546,0.7229353513387285,0.8529506921768188,0.14,0.35,0.0,1.0
blitz,2,0.001,False,1.0,22,32,0.1,128,False,True,0.1700404858299595,0.1700404858299595,0.5060240963855421,0.2545454545454546,0.7229353513387285,0.8529506921768188,,,,
blitz,2,0.001,False,1.0,22,32,0.1,128,False,True,0.1700404858299595,0.1700404858299595,0.5060240963855421,0.2545454545454546,0.7229353513387285,0.8529506921768188,,,,
blitz,2,0.001,False,1.0,22,32,0.1,128,False,True,0.1700404858299595,0.1700404858299595,0.5060240963855421,0.2545454545454546,0.7229353513387285,0.8529506921768188,,,,
blitz,2,0.001,False,1.0,22,32,0.1,128,False,True,0.1700404858299595,0.1700404858299595,0.5060240963855421,0.2545454545454546,0.7229353513387285,0.8529506921768188,,,,
blitz,2,0.001,False,1.0,22,32,0.1,128,False,False,0.19523809523809524,0.19523809523809524,0.4939759036144578,0.2798634812286689,0.7381287719016587,0.2896629273891449,0.08,0.27,0.0,1.0
blitz,2,0.001,False,1.0,22,32,0.1,128,False,False,0.19523809523809524,0.19523809523809524,0.4939759036144578,0.2798634812286689,0.7381287719016587,0.2896629273891449,0.06,0.24,0.0,1.0
blitz,2,0.001,False,1.0,22,32,0.1,128,False,False,0.19523809523809524,0.19523809523809524,0.4939759036144578,0.2798634812286689,0.7381287719016587,0.2896629273891449,0.14,0.35,0.0,1.0
blitz,2,0.001,False,1.0,22,32,0.1,128,False,False,0.19523809523809524,0.19523809523809524,0.4939759036144578,0.2798634812286689,0.7381287719016587,0.2896629273891449,0.08,0.27,0.0,1.0
blitz,2,0.001,False,1.0,22,32,0.1,128,False,False,0.19523809523809524,0.19523809523809524,0.4939759036144578,0.2798634812286689,0.7381287719016587,0.2896629273891449,0.16,0.37,0.0,1.0
