model,layers,learning_rate,under,oversample,seed,hidden_layer_size,test_split,batch_size,augment,weight_loss,accuracy,precision,recall,f_measure,auc_roc,test_loss,best_epochs
blitz,1,0.01,False,0.5,21,32,0.1,128,True,False,0.13636363636363635,0.13636363636363635,0.21686746987951808,0.16744186046511625,0.6937088146650805,0.39132261276245117,5
blitz,1,0.01,False,0.5,21,32,0.1,128,False,True,0.10693069306930693,0.10693069306930693,0.6506024096385542,0.18367346938775508,0.7340421650259427,0.8267780542373657,35
blitz,1,0.01,False,0.5,21,32,0.1,128,False,False,0.192090395480226,0.192090395480226,0.40963855421686746,0.26153846153846155,0.7160902848219043,0.3086601793766022,20
blitz,1,0.01,False,0.5,21,64,0.1,128,True,True,0.1744186046511628,0.1744186046511628,0.18072289156626506,0.17751479289940827,0.7157400042325571,0.7963768243789673,10
blitz,1,0.01,False,0.5,21,64,0.1,128,True,False,0.0967741935483871,0.0967741935483871,0.03614457831325301,0.05263157894736841,0.6819014397991724,0.20663286745548248,5
blitz,1,0.01,False,0.5,21,64,0.1,128,False,True,0.12403100775193798,0.12403100775193798,0.5783132530120482,0.20425531914893616,0.6983062474002613,0.9547332525253296,10
blitz,1,0.01,False,0.5,21,64,0.1,128,False,False,0.17391304347826086,0.17391304347826086,0.2891566265060241,0.21719457013574658,0.6953507549276452,0.29769065976142883,30
blitz,1,0.01,False,0.5,21,128,0.1,128,True,True,0.12299465240641712,0.12299465240641712,0.5542168674698795,0.20131291028446388,0.7033561258966817,0.7666212320327759,15
blitz,1,0.01,False,0.5,21,128,0.1,128,True,False,0.10714285714285714,0.10714285714285714,0.25301204819277107,0.15053763440860213,0.6944677559419993,0.27216029167175293,15
blitz,1,0.01,False,0.5,21,128,0.1,128,False,True,0.09433962264150944,0.09433962264150944,0.6626506024096386,0.16516516516516516,0.7191698350032473,0.7777066230773926,20
blitz,1,0.01,False,0.5,21,128,0.1,128,False,False,0.14948453608247422,0.14948453608247422,0.3493975903614458,0.20938628158844766,0.7075886830179592,0.2594701051712036,20
blitz,1,0.01,False,0.5,22,32,0.1,128,True,True,0.09295774647887324,0.09295774647887324,0.39759036144578314,0.15068493150684933,0.6751001583560163,0.7380473017692566,30
blitz,1,0.01,False,0.5,22,32,0.1,128,True,False,0.14285714285714285,0.14285714285714285,0.08433734939759036,0.10606060606060606,0.696799311114841,0.2584279775619507,0
blitz,1,0.01,False,0.5,22,32,0.1,128,False,True,0.07947019867549669,0.07947019867549669,0.7228915662650602,0.14319809069212414,0.7016120204622244,0.7261940836906433,35
blitz,1,0.01,False,0.5,22,32,0.1,128,False,False,0.11073825503355705,0.11073825503355705,0.39759036144578314,0.17322834645669294,0.6771872468675428,0.37520116567611694,5
blitz,1,0.01,False,0.5,22,64,0.1,128,True,True,0.14492753623188406,0.14492753623188406,0.24096385542168675,0.18099547511312217,0.7045456203980064,0.8065264821052551,0
blitz,1,0.01,False,0.5,22,64,0.1,128,True,False,0.36363636363636365,0.36363636363636365,0.0963855421686747,0.15238095238095242,0.7055161895309888,0.21009914577007294,0
blitz,1,0.01,False,0.5,22,64,0.1,128,False,True,0.10569105691056911,0.10569105691056911,0.6265060240963856,0.1808695652173913,0.7058445775835018,0.6989756226539612,0
blitz,1,0.01,False,0.5,22,64,0.1,128,False,False,0.12448132780082988,0.12448132780082988,0.3614457831325301,0.18518518518518517,0.6807922179329067,0.3286556005477905,0
blitz,1,0.01,False,0.5,22,128,0.1,128,True,True,0.10697674418604651,0.10697674418604651,0.27710843373493976,0.15436241610738255,0.6440419461005742,0.6846321225166321,5
blitz,1,0.01,False,0.5,22,128,0.1,128,True,False,0.09905660377358491,0.09905660377358491,0.25301204819277107,0.1423728813559322,0.6646136332124378,0.33313804864883423,5
blitz,1,0.01,False,0.5,22,128,0.1,128,False,True,0.09760956175298804,0.09760956175298804,0.5903614457831325,0.1675213675213675,0.6994738493647515,0.7220504283905029,10
blitz,1,0.01,False,0.5,22,128,0.1,128,False,False,0.10626702997275204,0.10626702997275204,0.46987951807228917,0.17333333333333337,0.7072675924777243,0.41818705201148987,5
blitz,1,0.01,False,0.5,23,32,0.1,128,True,True,0.12232415902140673,0.12232415902140673,0.4819277108433735,0.1951219512195122,0.7124050411214818,0.7016587853431702,15
blitz,1,0.01,False,0.5,23,32,0.1,128,True,False,0.08849557522123894,0.08849557522123894,0.12048192771084337,0.10204081632653061,0.6620303138660031,0.31061533093452454,15
blitz,1,0.01,False,0.5,23,32,0.1,128,False,True,0.10191082802547771,0.10191082802547771,0.5783132530120482,0.1732851985559567,0.7063043208570199,0.8376789093017578,10
blitz,1,0.01,False,0.5,23,32,0.1,128,False,False,0.11683848797250859,0.11683848797250859,0.40963855421686746,0.1818181818181818,0.6920157918165697,0.3626604378223419,20
blitz,1,0.01,False,0.5,23,64,0.1,128,True,True,0.14835164835164835,0.14835164835164835,0.3253012048192771,0.2037735849056604,0.7139521137244312,0.7560608386993408,35
blitz,1,0.01,False,0.5,23,64,0.1,128,True,False,0.21052631578947367,0.21052631578947367,0.04819277108433735,0.07843137254901962,0.6569731378573045,0.2644157409667969,35
blitz,1,0.01,False,0.5,23,64,0.1,128,False,True,0.1412639405204461,0.1412639405204461,0.4578313253012048,0.21590909090909094,0.7134048003035764,0.9015429615974426,5
blitz,1,0.01,False,0.5,23,64,0.1,128,False,False,0.21428571428571427,0.21428571428571427,0.2891566265060241,0.24615384615384617,0.7187027942174513,0.27329400181770325,25
blitz,1,0.01,False,0.5,23,128,0.1,128,True,True,0.24285714285714285,0.24285714285714285,0.20481927710843373,0.2222222222222222,0.7115877197463384,0.8694139719009399,15
blitz,1,0.01,False,0.5,23,128,0.1,128,True,False,0.19642857142857142,0.19642857142857142,0.13253012048192772,0.15827338129496404,0.6820254975078995,0.24903158843517303,15
blitz,1,0.01,False,0.5,23,128,0.1,128,False,True,0.11209439528023599,0.11209439528023599,0.4578313253012048,0.18009478672985782,0.6761145125626674,0.8626272082328796,10
blitz,1,0.01,False,0.5,23,128,0.1,128,False,False,0.14634146341463414,0.14634146341463414,0.2891566265060241,0.19433198380566802,0.6772894120394358,0.34340691566467285,10
blitz,1,0.01,False,1.0,21,32,0.1,128,True,True,0.1266233766233766,0.1266233766233766,0.46987951807228917,0.19948849104859334,0.6967080922113651,0.8425889015197754,15
blitz,1,0.01,False,1.0,21,32,0.1,128,True,False,0.1266233766233766,0.1266233766233766,0.46987951807228917,0.19948849104859334,0.6967080922113651,0.37900009751319885,15
blitz,1,0.01,False,1.0,21,32,0.1,128,False,True,0.1437908496732026,0.1437908496732026,0.5301204819277109,0.22622107969151667,0.7127918092722191,1.2592358589172363,35
blitz,1,0.01,False,1.0,21,32,0.1,128,False,False,0.1437908496732026,0.1437908496732026,0.5301204819277109,0.22622107969151667,0.7127918092722191,0.49729016423225403,35
blitz,1,0.01,False,1.0,21,64,0.1,128,True,True,0.12714776632302405,0.12714776632302405,0.4457831325301205,0.1978609625668449,0.6942415330613794,0.9773187637329102,5
blitz,1,0.01,False,1.0,21,64,0.1,128,True,False,0.12714776632302405,0.12714776632302405,0.4457831325301205,0.1978609625668449,0.6942415330613794,0.3171800374984741,5
blitz,1,0.01,False,1.0,21,64,0.1,128,False,True,0.10831234256926953,0.10831234256926953,0.5180722891566265,0.17916666666666667,0.6979632643231922,1.2862814664840698,10
blitz,1,0.01,False,1.0,21,64,0.1,128,False,False,0.10831234256926953,0.10831234256926953,0.5180722891566265,0.17916666666666667,0.6979632643231922,0.4213997721672058,10
blitz,1,0.01,False,1.0,21,128,0.1,128,True,True,0.10067114093959731,0.10067114093959731,0.5421686746987951,0.16981132075471697,0.6854845183277021,0.8990035653114319,10
