model,layers,learning_rate,under,oversample,seed,hidden_layer_size,test_split,batch_size,augment,weight_loss,accuracy,precision,recall,f_measure,auc_roc,test_loss,best_epochs
blitz,1,0.001,True,0.5,22,64,0.1,128,False,True,0.08869565217391304,0.08869565217391304,0.6144578313253012,0.15501519756838905,0.697145942948049,0.653066873550415,30
blitz,1,0.001,True,0.5,22,64,0.1,128,False,False,0.10248447204968944,0.10248447204968944,0.39759036144578314,0.16296296296296298,0.6920960644516285,0.41791078448295593,35
blitz,1,0.001,True,0.5,22,128,0.1,128,True,True,0.12394366197183099,0.12394366197183099,0.5301204819277109,0.20091324200913244,0.7211255682937686,0.7348835468292236,30
blitz,1,0.001,True,0.5,22,128,0.1,128,True,False,0.14225941422594143,0.14225941422594143,0.40963855421686746,0.21118012422360247,0.7180241255755913,0.3382318317890167,45
blitz,1,0.001,True,0.5,22,128,0.1,128,False,True,0.08761904761904762,0.08761904761904762,0.5542168674698795,0.1513157894736842,0.6940517977421496,0.689905047416687,10
blitz,1,0.001,True,0.5,22,128,0.1,128,False,False,0.09221902017291066,0.09221902017291066,0.3855421686746988,0.14883720930232558,0.6910525201958653,0.44531914591789246,40
blitz,1,0.001,True,0.5,23,32,0.1,128,True,True,0.12075471698113208,0.12075471698113208,0.3855421686746988,0.1839080459770115,0.7018017557814541,0.7270972728729248,40
blitz,1,0.001,True,0.5,23,32,0.1,128,True,False,0.1732283464566929,0.1732283464566929,0.26506024096385544,0.20952380952380956,0.7049907686469682,0.2837578058242798,5
blitz,1,0.001,True,0.5,23,32,0.1,128,False,True,0.09414225941422594,0.09414225941422594,0.5421686746987951,0.160427807486631,0.6732319952128321,0.6799278259277344,40
blitz,1,0.001,True,0.5,23,32,0.1,128,False,False,0.09652509652509653,0.09652509652509653,0.30120481927710846,0.14619883040935674,0.6645698481387694,0.40806660056114197,10
blitz,1,0.001,True,0.5,23,64,0.1,128,True,True,0.12595419847328243,0.12595419847328243,0.39759036144578314,0.19130434782608696,0.7157473017448353,0.749194324016571,30
blitz,1,0.001,True,0.5,23,64,0.1,128,True,False,0.168,0.168,0.25301204819277107,0.20192307692307693,0.7168930111724913,0.2761803865432739,20
blitz,1,0.001,True,0.5,23,64,0.1,128,False,True,0.09053497942386832,0.09053497942386832,0.5301204819277109,0.1546572934973638,0.6899214057927651,0.6824710369110107,35
blitz,1,0.001,True,0.5,23,64,0.1,128,False,False,0.09797297297297297,0.09797297297297297,0.3493975903614458,0.15303430079155672,0.6814271015010983,0.40809687972068787,40
blitz,1,0.001,True,0.5,23,128,0.1,128,True,True,0.165,0.165,0.39759036144578314,0.23321554770318023,0.7174622171301804,0.8206124901771545,25
blitz,1,0.001,True,0.5,23,128,0.1,128,True,False,0.24,0.24,0.2891566265060241,0.2622950819672131,0.7218991045952434,0.24917152523994446,20
blitz,1,0.001,True,0.5,23,128,0.1,128,False,True,0.09775967413441955,0.09775967413441955,0.5783132530120482,0.16724738675958187,0.6978173140776309,0.687106192111969,40
blitz,1,0.001,True,0.5,23,128,0.1,128,False,False,0.1,0.1,0.39759036144578314,0.15980629539951574,0.6946210036998387,0.44268858432769775,25
blitz,1,0.001,True,0.5,24,32,0.1,128,True,True,0.12173913043478261,0.12173913043478261,0.3373493975903614,0.17891373801916932,0.7126531565389359,0.7272577285766602,35
blitz,1,0.001,True,0.5,24,32,0.1,128,True,False,0.15841584158415842,0.15841584158415842,0.1927710843373494,0.1739130434782609,0.7098363167996029,0.267314612865448,30
blitz,1,0.001,True,0.5,24,32,0.1,128,False,True,0.08586762075134168,0.08586762075134168,0.5783132530120482,0.14953271028037382,0.6953872424890355,0.6374083757400513,20
blitz,1,0.001,True,0.5,24,32,0.1,128,False,False,0.11827956989247312,0.11827956989247312,0.39759036144578314,0.1823204419889503,0.6932052863178941,0.4254905879497528,20
blitz,1,0.001,True,0.5,24,64,0.1,128,True,True,0.12962962962962962,0.12962962962962962,0.3373493975903614,0.18729096989966554,0.72195018718119,0.7636802196502686,25
blitz,1,0.001,True,0.5,24,64,0.1,128,True,False,0.14423076923076922,0.14423076923076922,0.18072289156626506,0.16042780748663102,0.7149007903205797,0.25690868496894836,15
blitz,1,0.001,True,0.5,24,64,0.1,128,False,True,0.09336099585062241,0.09336099585062241,0.5421686746987951,0.1592920353982301,0.7050564462574709,0.6406754851341248,25
blitz,1,0.001,True,0.5,24,64,0.1,128,False,False,0.12444444444444444,0.12444444444444444,0.3373493975903614,0.1818181818181818,0.6983135449125394,0.3887840211391449,10
blitz,1,0.001,True,0.5,24,128,0.1,128,True,True,0.14732142857142858,0.14732142857142858,0.39759036144578314,0.21498371335504887,0.7136602132333089,0.8041088581085205,40
blitz,1,0.001,True,0.5,24,128,0.1,128,True,False,0.15702479338842976,0.15702479338842976,0.2289156626506024,0.18627450980392157,0.7123101734618668,0.26352211833000183,5
blitz,1,0.001,True,0.5,24,128,0.1,128,False,True,0.09207161125319693,0.09207161125319693,0.43373493975903615,0.15189873417721522,0.6920230893288478,0.6879853010177612,25
blitz,1,0.001,True,0.5,24,128,0.1,128,False,False,0.10970464135021098,0.10970464135021098,0.3132530120481928,0.16250000000000003,0.6902279013084439,0.3571278154850006,20
blitz,1,0.001,True,1.0,20,32,0.1,128,True,True,0.11470588235294117,0.11470588235294117,0.46987951807228917,0.1843971631205674,0.7158932519903964,0.7208797335624695,35
blitz,1,0.001,True,1.0,20,32,0.1,128,True,False,0.11470588235294117,0.11470588235294117,0.46987951807228917,0.1843971631205674,0.7158932519903964,0.43194761872291565,35
blitz,1,0.001,True,1.0,20,32,0.1,128,False,True,0.090311986863711,0.090311986863711,0.6626506024096386,0.15895953757225434,0.7065743288113081,0.6495431065559387,40
blitz,1,0.001,True,1.0,20,32,0.1,128,False,False,0.090311986863711,0.090311986863711,0.6626506024096386,0.15895953757225434,0.7065743288113081,0.6553756594657898,40
blitz,1,0.001,True,1.0,20,64,0.1,128,True,True,0.11911357340720222,0.11911357340720222,0.5180722891566265,0.1936936936936937,0.7288901213576291,0.7421069145202637,30
blitz,1,0.001,True,1.0,20,64,0.1,128,True,False,0.11911357340720222,0.11911357340720222,0.5180722891566265,0.1936936936936937,0.7288901213576291,0.45443400740623474,30
blitz,1,0.001,True,1.0,20,64,0.1,128,False,True,0.10054844606946983,0.10054844606946983,0.6626506024096386,0.1746031746031746,0.7166813833164275,0.6835534572601318,40
blitz,1,0.001,True,1.0,20,64,0.1,128,False,False,0.10054844606946983,0.10054844606946983,0.6626506024096386,0.1746031746031746,0.7166813833164275,0.6402117013931274,40
blitz,1,0.001,True,1.0,20,128,0.1,128,True,True,0.13114754098360656,0.13114754098360656,0.5783132530120482,0.21380846325167038,0.7228185911422795,0.8038849234580994,35
blitz,1,0.001,True,1.0,20,128,0.1,128,True,False,0.13114754098360656,0.13114754098360656,0.5783132530120482,0.21380846325167038,0.7228185911422795,0.4932483732700348,35
blitz,1,0.001,True,1.0,20,128,0.1,128,False,True,0.09913043478260869,0.09913043478260869,0.6867469879518072,0.17325227963525835,0.7122955784373107,0.7419266700744629,25
blitz,1,0.001,True,1.0,20,128,0.1,128,False,False,0.09913043478260869,0.09913043478260869,0.6867469879518072,0.17325227963525835,0.7122955784373107,0.7299010753631592,25
blitz,1,0.001,True,1.0,21,32,0.1,128,True,True,0.10355029585798817,0.10355029585798817,0.42168674698795183,0.16627078384798102,0.675735041924208,0.7530444860458374,10
blitz,1,0.001,True,1.0,21,32,0.1,128,True,False,0.10355029585798817,0.10355029585798817,0.42168674698795183,0.16627078384798102,0.675735041924208,0.4636588394641876,10
blitz,1,0.001,True,1.0,21,32,0.1,128,False,True,0.07666098807495741,0.07666098807495741,0.5421686746987951,0.13432835820895522,0.6560901388716587,0.6834054589271545,25
blitz,1,0.001,True,1.0,21,32,0.1,128,False,False,0.07666098807495741,0.07666098807495741,0.5421686746987951,0.13432835820895522,0.6560901388716587,0.6575531959533691,25
blitz,1,0.001,True,1.0,21,64,0.1,128,True,True,0.12883435582822086,0.12883435582822086,0.5060240963855421,0.20537897310513445,0.6956061678573774,0.7616612911224365,15
blitz,1,0.001,True,1.0,21,64,0.1,128,True,False,0.12883435582822086,0.12883435582822086,0.5060240963855421,0.20537897310513445,0.6956061678573774,0.43336209654808044,15
blitz,1,0.001,True,1.0,21,64,0.1,128,False,True,0.08207705192629816,0.08207705192629816,0.5903614457831325,0.14411764705882354,0.6808870855925214,0.680820643901825,40
blitz,1,0.001,True,1.0,21,64,0.1,128,False,False,0.08207705192629816,0.08207705192629816,0.5903614457831325,0.14411764705882354,0.6808870855925214,0.6658405661582947,40
blitz,1,0.001,True,1.0,21,128,0.1,128,True,True,0.12110726643598616,0.12110726643598616,0.42168674698795183,0.1881720430107527,0.687739449621624,0.8369881510734558,5
blitz,1,0.001,True,1.0,21,128,0.1,128,True,False,0.12110726643598616,0.12110726643598616,0.42168674698795183,0.1881720430107527,0.687739449621624,0.4317605495452881,5
blitz,1,0.001,True,1.0,21,128,0.1,128,False,True,0.08856088560885608,0.08856088560885608,0.5783132530120482,0.1536,0.6861923770186743,0.7118180394172668,10
blitz,1,0.001,True,1.0,21,128,0.1,128,False,False,0.08856088560885608,0.08856088560885608,0.5783132530120482,0.1536,0.6861923770186743,0.6553934216499329,10
blitz,1,0.001,True,1.0,22,32,0.1,128,True,True,0.10358565737051793,0.10358565737051793,0.3132530120481928,0.15568862275449102,0.6732903753110564,0.796427309513092,15
blitz,1,0.001,True,1.0,22,32,0.1,128,True,False,0.10358565737051793,0.10358565737051793,0.3132530120481928,0.15568862275449102,0.6732903753110564,0.38382023572921753,15
blitz,1,0.001,True,1.0,22,32,0.1,128,False,True,0.07523510971786834,0.07523510971786834,0.5783132530120482,0.13314840499306518,0.678661344347712,0.6627335548400879,0
blitz,1,0.001,True,1.0,22,32,0.1,128,False,False,0.07523510971786834,0.07523510971786834,0.5783132530120482,0.13314840499306518,0.678661344347712,0.6536195278167725,0
blitz,1,0.001,True,1.0,22,64,0.1,128,True,True,0.10144927536231885,0.10144927536231885,0.42168674698795183,0.16355140186915887,0.6958250932257193,0.7604835629463196,15
blitz,1,0.001,True,1.0,22,64,0.1,128,True,False,0.10144927536231885,0.10144927536231885,0.42168674698795183,0.16355140186915887,0.6958250932257193,0.450632244348526,15
blitz,1,0.001,True,1.0,22,64,0.1,128,False,True,0.08362369337979095,0.08362369337979095,0.5783132530120482,0.14611872146118723,0.6894032824210226,0.6702100038528442,10
blitz,1,0.001,True,1.0,22,64,0.1,128,False,False,0.08362369337979095,0.08362369337979095,0.5783132530120482,0.14611872146118723,0.6894032824210226,0.6185469031333923,10
blitz,1,0.001,True,1.0,22,128,0.1,128,True,True,0.11242603550295859,0.11242603550295859,0.4578313253012048,0.1805225653206651,0.7000576503469966,0.8255278468132019,10
blitz,1,0.001,True,1.0,22,128,0.1,128,True,False,0.11242603550295859,0.11242603550295859,0.4578313253012048,0.1805225653206651,0.7000576503469966,0.45689812302589417,10
blitz,1,0.001,True,1.0,22,128,0.1,128,False,True,0.08333333333333333,0.08333333333333333,0.6024096385542169,0.14641288433382135,0.6835360825494589,0.7112905979156494,5
blitz,1,0.001,True,1.0,22,128,0.1,128,False,False,0.08333333333333333,0.08333333333333333,0.6024096385542169,0.14641288433382135,0.6835360825494589,0.6812145113945007,5
blitz,1,0.001,True,1.0,23,32,0.1,128,True,True,0.09657320872274143,0.09657320872274143,0.37349397590361444,0.15346534653465346,0.6742171593703706,0.7676692605018616,35
blitz,1,0.001,True,1.0,23,32,0.1,128,True,False,0.09657320872274143,0.09657320872274143,0.37349397590361444,0.15346534653465346,0.6742171593703706,0.45952078700065613,35
blitz,1,0.001,True,1.0,23,32,0.1,128,False,True,0.08626760563380281,0.08626760563380281,0.5903614457831325,0.15053763440860216,0.672100880809732,0.6793588995933533,25
blitz,1,0.001,True,1.0,23,32,0.1,128,False,False,0.08626760563380281,0.08626760563380281,0.5903614457831325,0.15053763440860216,0.672100880809732,0.6211197972297668,25
blitz,1,0.001,True,1.0,23,64,0.1,128,True,True,0.10423452768729642,0.10423452768729642,0.3855421686746988,0.1641025641025641,0.6951610196084155,0.8100944757461548,35
blitz,1,0.001,True,1.0,23,64,0.1,128,True,False,0.10423452768729642,0.10423452768729642,0.3855421686746988,0.1641025641025641,0.6951610196084155,0.4186815917491913,35
blitz,1,0.001,True,1.0,23,64,0.1,128,False,True,0.09197651663405088,0.09197651663405088,0.5662650602409639,0.15824915824915825,0.6866813103413046,0.6881291270256042,25
blitz,1,0.001,True,1.0,23,64,0.1,128,False,False,0.09197651663405088,0.09197651663405088,0.5662650602409639,0.15824915824915825,0.6866813103413046,0.5728574991226196,25
blitz,1,0.001,True,1.0,23,128,0.1,128,True,True,0.1095890410958904,0.1095890410958904,0.3855421686746988,0.17066666666666666,0.6914100982974903,0.8797805309295654,20
blitz,1,0.001,True,1.0,23,128,0.1,128,True,False,0.1095890410958904,0.1095890410958904,0.3855421686746988,0.17066666666666666,0.6914100982974903,0.40230482816696167,20
blitz,1,0.001,True,1.0,23,128,0.1,128,False,True,0.08950086058519793,0.08950086058519793,0.6265060240963856,0.1566265060240964,0.6779242956076275,0.7260380983352661,35
blitz,1,0.001,True,1.0,23,128,0.1,128,False,False,0.08950086058519793,0.08950086058519793,0.6265060240963856,0.1566265060240964,0.6779242956076275,0.6535387635231018,35
